Rank,Girl Name,Boy Name
1,Linda,James
2,Mary,Robert
3,Patricia,John
4,Deborah,Michael
5,Susan,David
6,Barbara,William
7,Nancy,Richard
8,Karen,Thomas
9,Debra,Charles
10,Sandra,Gary
11,Kathleen,Steven
12,Carol,Joseph
13,Donna,Donald
14,Sharon,Larry
15,Brenda,Ronald
16,Diane,Kenneth
17,Pamela,Mark
18,Cynthia,Dennis
19,Janet,Paul
20,Christine,Daniel
21,Margaret,Stephen
22,Elizabeth,George
23,Janice,Edward
24,Carolyn,Gregory
25,Judith,Bruce
26,Judy,Jerry
27,Joyce,Timothy
28,Shirley,Douglas
29,Kathy,Terry
30,Rebecca,Roger
31,Cheryl,Jeffrey
32,Betty,Frank
33,Denise,Raymond
34,Catherine,Anthony
35,Beverly,Lawrence
36,Gloria,Peter
37,Joan,Patrick
38,Marilyn,Wayne
39,Gail,Gerald
40,Martha,Danny
41,Bonnie,Randy
42,Jane,Alan
43,Peggy,Kevin
44,Connie,Walter
45,Ann,Carl
46,Dorothy,Dale
47,Paula,Arthur
48,Kathryn,Willie
49,Virginia,Keith
50,Jean,Henry
51,Diana,Harold
52,Teresa,Jack
53,Laura,Johnny
54,Wanda,Scott
55,Jo,Roy
56,Cathy,Ralph
57,Ruth,Christopher
58,Jacqueline,Stanley
59,Katherine,Craig
60,Theresa,Philip
61,Vicki,Glenn
62,Rose,Joe
63,Helen,Randall
64,Sheila,Brian
65,Phyllis,Billy
66,Rita,Albert
67,Frances,Samuel
68,Sherry,Andrew
69,Alice,Barry
70,Ellen,Russell
71,Lynn,Eugene
72,Maria,Jimmy
73,Elaine,Howard
74,Victoria,Phillip
75,Marsha,Harry
76,Vickie,Frederick
77,Darlene,Bobby
78,Joanne,Allen
79,Anne,Louis
80,Marcia,Martin
81,Sally,Ricky
82,Marie,Ronnie
83,Doris,Leonard
84,Suzanne,Rodney
85,Julie,Steve
86,Lois,Curtis
87,Valerie,Ernest
88,Roberta,Eric
89,Charlotte,Francis
90,Evelyn,Fred
91,Anita,Melvin
92,Constance,Lee
93,Sarah,Eddie
94,Maureen,Micheal
