Rank,Girl Name,Boy Name
1,Linda,James
2,Mary,Robert
3,Patricia,John
4,Barbara,William
5,Sandra,Richard
6,Carol,David
7,Nancy,Michael
8,Susan,Thomas
9,Sharon,Charles
10,Donna,Larry
11,Kathleen,Ronald
12,Judith,Gary
13,Karen,Donald
14,Judy,Joseph
15,Carolyn,Kenneth
16,Margaret,George
17,Betty,Dennis
18,Diane,Paul
19,Shirley,Edward
20,Joyce,Jerry
21,Brenda,Stephen
22,Janice,Daniel
23,Janet,Frank
24,Cheryl,Steven
25,Elizabeth,Roger
26,Dorothy,Terry
27,Gloria,Raymond
28,Pamela,Gerald
29,Marilyn,Bruce
30,Joan,Wayne
31,Beverly,Douglas
32,Martha,Lawrence
33,Cynthia,Gregory
34,Virginia,Walter
35,Bonnie,Harold
36,Jane,Peter
37,Phyllis,Jack
38,Helen,Arthur
39,Frances,Danny
40,Jean,Carl
41,Ann,Anthony
42,Peggy,Willie
43,Connie,Joe
44,Ruth,Jimmy
45,Christine,Alan
46,Catherine,Henry
47,Alice,Mark
48,Diana,Roy
49,Gail,Johnny
50,Elaine,Ralph
51,Jo,Billy
52,Rebecca,Timothy
53,Suzanne,Patrick
54,Paula,Harry
55,Kathryn,Albert
56,Joanne,Fred
57,Marie,Philip
58,Doris,Steve
59,Jacqueline,Eugene
60,Rita,Bobby
61,Ellen,Ronnie
62,Deborah,Howard
63,Lois,Dale
64,Kathy,Louis
65,Rose,Mike
66,Wanda,Jeffrey
67,Sherry,Stanley
68,Charlotte,Barry
69,Sue,Russell
70,Sally,Leonard
71,Darlene,Glenn
72,Evelyn,Samuel
73,Sheila,Allen
74,Laura,Phillip
75,Lynn,Ernest
76,Katherine,Bill
77,Lynda,Jim
78,Geraldine,Frederick
79,Maria,Tommy
80,Rosemary,Eddie
81,Marcia,Norman
82,Norma,Andrew
83,Dianne,Earl
84,Lorraine,Francis
85,Theresa,Melvin
86,Jeanne,Don
87,Patsy,Tom
88,Marsha,Clarence
89,Joann,Marvin
90,Roberta,Martin
91,Eileen,Keith
92,Anna,Lee
93,Sarah,Craig
94,Anita,Rodney
