Rank,Girl Name,Boy Name
1,Mary,John
2,Helen,William
3,Anna,James
4,Margaret,George
5,Ruth,Charles
6,Elizabeth,Joseph
7,Marie,Robert
8,Florence,Frank
9,Ethel,Edward
10,Mildred,Thomas
11,Dorothy,Henry
12,Alice,Walter
13,Lillian,Harry
14,Gladys,Willie
15,Edna,Arthur
16,Grace,Albert
17,Annie,Clarence
18,Rose,Fred
19,Frances,Paul
20,Clara,Harold
21,Bessie,Raymond
22,Bertha,Roy
23,Emma,Carl
24,Gertrude,Joe
25,Mabel,Louis
26,Hazel,Richard
27,Pearl,Earl
28,Irene,Jack
29,Martha,Ralph
30,Myrtle,Ernest
31,Louise,Samuel
32,Catherine,Charlie
33,Edith,David
34,Esther,Herbert
35,Minnie,Francis
36,Eva,Theodore
37,Ida,Howard
38,Elsie,Leo
39,Agnes,Alfred
40,Josephine,Elmer
41,Sarah,Sam
42,Ruby,Andrew
43,Laura,Lawrence
44,Viola,Eugene
45,Nellie,Lee
46,Lillie,Floyd
47,Thelma,Michael
48,Julia,Herman
49,Beatrice,Leonard
50,Ella,Daniel
51,Mattie,Oscar
52,Carrie,Clyde
53,Alma,Lester
54,Evelyn,Anthony
55,Jessie,Ray
56,Lena,Russell
57,Lucille,Jesse
58,Mae,Peter
59,Blanche,Stanley
60,Hattie,Donald
61,Marion,Clifford
62,Pauline,Edwin
63,Virginia,Frederick
64,Fannie,Leroy
65,Stella,Lewis
66,Katherine,Cecil
67,Willie,Kenneth
68,Lucy,Chester
69,Mamie,Benjamin
70,Cora,Eddie
71,Jennie,Claude
72,Beulah,Lloyd
73,Lula,Tom
74,Rosa,Harvey
75,Vera,Will
76,Leona,Leon
77,Bernice,Martin
78,Ada,Jessie
79,Eleanor,Bernard
80,Maggie,Luther
81,Dora,Ben
82,Daisy,Edgar
83,Maude,Homer
84,Ann,Jim
85,Ellen,Philip
86,Kathryn,Norman
87,Nora,Johnnie
88,Hilda,Melvin
89,Sadie,Leslie
90,Susie,Alvin
91,Marguerite,Allen
92,Lois,Milton
93,Violet,Oliver
94,Georgia,Patrick
95,Doris,Everett
96,Della,Stephen
97,Olive,Glenn
98,Betty,Roosevelt
99,Velma,Victor
100,Anne,Alexander
101,Emily,Hugh
102,Theresa,Archie
103,Effie,Jacob
104,Lola,Marion
105,Nettie,Guy
106,Opal,Marvin
107,May,Gerald
108,Flora,Maurice
109,Nancy,Vernon
110,Sallie,Morris
111,Katie,Horace
112,Marjorie,Julius
113,Lottie,Virgil
114,Loretta,Warren
115,Charlotte,Hubert
116,Lydia,Vincent
117,Inez,Ed
118,Alberta,Otis
119,Eunice,Ira
120,Sylvia,Otto
121,Jean,Wilbur
122,Mable,Sidney
123,Ollie,Willard
124,Lizzie,Wallace
125,Eula,Dan
126,Addie,Wesley
127,Henrietta,Manuel
128,Vivian,Nathan
129,Goldie,Lonnie
130,Genevieve,Bennie
131,Verna,Gordon
132,Rosie,Jose
133,Lela,Dewey
134,Etta,Earnest
135,Harriet,Alex
136,Estelle,Curtis
137,Madeline,Gilbert
138,Ora,Isaac
139,Iva,Arnold
140,Essie,Rufus
141,Caroline,Willis
142,Rachel,Bert
143,Jane,Mack
144,Maria,Bill
145,Lucile,Emil
146,Christine,Jimmie
147,Marian,Steve
148,Naomi,Charley
149,Kathleen,Irving
150,Amelia,Orville
151,Barbara,Percy
152,Irma,Glen
