Rank,Girl Name,Boy Name
1,Linda,James
2,Mary,Robert
3,Patricia,John
4,Deborah,Michael
5,Barbara,David
6,Susan,William
7,Nancy,Richard
8,Karen,Thomas
9,Sandra,Charles
10,Kathleen,Gary
11,Carol,Larry
12,Donna,Ronald
13,Sharon,Steven
14,Brenda,Joseph
15,Diane,Donald
16,Pamela,Kenneth
17,Margaret,Dennis
18,Debra,Paul
19,Janet,Stephen
20,Cynthia,Mark
21,Janice,Daniel
22,Carolyn,George
23,Elizabeth,Edward
24,Christine,Jerry
25,Judith,Gregory
26,Judy,Bruce
27,Shirley,Douglas
28,Joyce,Timothy
29,Betty,Roger
30,Cheryl,Terry
31,Gloria,Frank
32,Rebecca,Raymond
33,Beverly,Lawrence
34,Catherine,Anthony
35,Kathy,Jeffrey
36,Gail,Gerald
37,Bonnie,Wayne
38,Martha,Peter
39,Joan,Patrick
40,Peggy,Alan
41,Marilyn,Danny
42,Dorothy,Walter
43,Jane,Carl
44,Connie,Arthur
45,Kathryn,Willie
46,Ann,Harold
47,Virginia,Henry
48,Denise,Jack
49,Jean,Dale
50,Diana,Johnny
51,Paula,Ralph
52,Wanda,Roy
53,Ruth,Kevin
54,Helen,Stanley
55,Katherine,Philip
56,Jacqueline,Randy
57,Phyllis,Joe
58,Vicki,Glenn
59,Frances,Keith
60,Laura,Albert
61,Rita,Christopher
62,Alice,Jimmy
63,Teresa,Craig
64,Theresa,Billy
65,Rose,Eugene
66,Elaine,Randall
67,Jo,Samuel
68,Ellen,Scott
69,Sheila,Andrew
70,Sherry,Harry
71,Cathy,Barry
72,Lynn,Allen
73,Joanne,Russell
74,Marcia,Howard
75,Maria,Brian
76,Marsha,Louis
77,Sally,Bobby
78,Marie,Frederick
79,Darlene,Phillip
80,Doris,Leonard
81,Victoria,Martin
82,Anne,Ronnie
83,Suzanne,Ernest
84,Charlotte,Rodney
85,Lois,Francis
86,Constance,Steve
87,Vickie,Fred
88,Evelyn,Melvin
89,Glenda,Eddie
90,Dianne,Norman
91,Sarah,Curtis
92,Roberta,Lee
93,Maureen,Eric
94,Anna,Tommy
