Rank,Girl Name,Boy Name
1,Mary,John
2,Helen,William
3,Dorothy,James
4,Margaret,Robert
5,Ruth,Joseph
6,Anna,George
7,Mildred,Charles
8,Elizabeth,Edward
9,Frances,Frank
10,Marie,Walter
11,Evelyn,Thomas
12,Alice,Henry
13,Florence,Paul
14,Virginia,Harold
15,Rose,Albert
16,Lillian,Raymond
17,Louise,Richard
18,Catherine,Arthur
19,Edna,Harry
20,Gladys,Louis
21,Ethel,Ralph
22,Irene,Clarence
23,Josephine,Donald
24,Ruby,Carl
25,Grace,Willie
26,Thelma,Howard
27,Martha,Jack
28,Eleanor,Fred
29,Hazel,David
30,Lucille,Kenneth
31,Edith,Francis
32,Gertrude,Roy
33,Annie,Earl
34,Pauline,Joe
35,Esther,Samuel
36,Doris,Lawrence
37,Clara,Anthony
38,Beatrice,Ernest
39,Emma,Stanley
40,Ann,Michael
41,Bertha,Alfred
42,Julia,Herbert
43,Bernice,Eugene
44,Agnes,Andrew
45,Marjorie,Leonard
46,Elsie,Elmer
47,Sarah,Leo
48,Katherine,Peter
49,Ida,Russell
50,Marion,Bernard
51,Lois,Herman
52,Eva,Frederick
53,Anne,Edwin
54,Jean,Norman
55,Bessie,Daniel
56,Pearl,Chester
57,Viola,Lester
58,Mabel,Floyd
59,Laura,Melvin
60,Myrtle,Leroy
61,Nellie,Vincent
62,Betty,Clifford
63,Kathryn,Clyde
64,Jessie,Theodore
65,Stella,Charlie
66,Willie,Lloyd
67,Minnie,Sam
68,Vera,Philip
69,Alma,Milton
70,Sylvia,Benjamin
71,Jane,Woodrow
72,Ella,Lewis
73,Lucy,Martin
74,Lillie,Ray
75,Lena,Marvin
76,Genevieve,Victor
77,Jennie,Oscar
78,Mattie,Alvin
79,Leona,Cecil
80,Blanche,Stephen
81,Vivian,Gerald
82,Barbara,Jesse
83,Violet,Vernon
84,Marguerite,Lee
85,Mae,Leon
86,Ellen,Morris
87,Rita,Edgar
88,Charlotte,Gordon
89,Opal,Sidney
90,Marian,Everett
91,Carrie,Glenn
92,Velma,Willard
93,Theresa,Claude
94,Juanita,Maurice
95,Wilma,Harvey
96,Beulah,Wilbur
97,Hattie,Arnold
98,Emily,Alexander
99,Fannie,Max
100,Sophie,Irving
101,Inez,Homer
102,Nancy,Nicholas
103,Hilda,Leslie
104,Rosa,Gilbert
105,Cora,Allen
106,Ada,Julius
107,Georgia,Virgil
108,Sara,Warren
109,Eunice,Eddie
110,Kathleen,Ben
111,Harriet,Wayne
112,Estelle,Steve
113,Phyllis,Jacob
114,Maxine,Luther
115,Mamie,Marion
116,Madeline,Hugh
117,Christine,Jessie
118,Geneva,Hubert
119,Alberta,Johnnie
120,Lula,Curtis
121,Dora,Roland
122,Loretta,Oliver
123,Geraldine,Glen
124,Sadie,Nathan
125,Verna,Horace
126,Daisy,Roger
127,Olive,Wallace
128,Norma,Manuel
129,Lucile,Mike
130,Susie,Edmund
131,Flora,Alex
132,June,Wesley
133,Muriel,Orville
134,Naomi,Franklin
135,Maria,Willis
136,Olga,Jerome
137,Mable,Tom
138,Audrey,Tony
139,Sally,Rudolph
140,Henrietta,Otis
141,Maggie,Abraham
142,Lottie,Dale
143,Nora,Emil
144,Lola,Jerry
145,Victoria,Archie
146,Irma,Angelo
147,Erma,Earnest
148,Caroline,Salvatore
149,Miriam,Patrick
150,Jeanette,Clifton
151,Rachel,Matthew
