Rank,Name
1,Mary
2,Helen
3,Dorothy
4,Margaret
5,Ruth
6,Anna
7,Mildred
8,Elizabeth
9,Frances
10,Marie
11,Evelyn
12,Alice
13,Florence
14,Virginia
15,Rose
16,Lillian
17,Louise
18,Catherine
19,Edna
20,Gladys
21,Ethel
22,Irene
23,Josephine
24,Ruby
25,Grace
26,Thelma
27,Martha
28,Eleanor
29,Hazel
30,Lucille
31,Edith
32,Gertrude
33,Annie
34,Pauline
35,Esther
36,Doris
37,Clara
38,Beatrice
39,Emma
40,Ann
41,Bertha
42,Julia
43,Bernice
44,Agnes
45,Marjorie
46,Elsie
47,Sarah
48,Katherine
49,Ida
50,Marion
51,Lois
52,Eva
53,Anne
54,Jean
55,Bessie
56,Pearl
57,Viola
58,Mabel
59,Laura
60,Myrtle
61,Nellie
62,Betty
63,Kathryn
64,Jessie
65,Stella
66,Willie
67,Minnie
68,Vera
69,Alma
70,Sylvia
71,Jane
72,Ella
73,Lucy
74,Lillie
75,Lena
76,Genevieve
77,Jennie
78,Mattie
79,Leona
80,Blanche
81,Vivian
82,Barbara
83,Violet
84,Marguerite
85,Mae
86,Ellen
87,Rita
88,Charlotte
89,Opal
90,Marian
91,Carrie
92,Velma
93,Theresa
94,Juanita
95,Wilma
96,Beulah
97,Hattie
98,Emily
99,Fannie
100,Sophie
101,Inez
102,Nancy
103,Hilda
104,Rosa
105,Cora
106,Ada
107,Georgia
108,Sara
109,Eunice
110,Kathleen
111,Harriet
112,Estelle
113,Phyllis
114,Maxine
115,Mamie
116,Madeline
117,Christine
118,Geneva
119,Alberta
120,Lula
121,Dora
122,Loretta
123,Geraldine
124,Sadie
125,Verna
126,Daisy
127,Olive
128,Norma
129,Lucile
130,Susie
131,Flora
132,June
133,Muriel
134,Naomi
135,Maria
136,Olga
137,Mable
138,Audrey
139,Sally
140,Henrietta
141,Maggie
142,Lottie
143,Nora
144,Lola
145,Victoria
146,Irma
147,Erma
148,Caroline
149,Miriam
150,Jeanette
151,Rachel
152,Lorraine
153,Rosie
154,Nettie
155,Dolores
156,Amelia
157,Eula
158,Roberta
159,Eileen
160,Shirley
161,Winifred
162,Rebecca
163,Janet
164,Wanda
165,Della
166,Adeline
167,Katie
168,Lydia
169,Carolyn
170,Antoinette
171,Nina
172,Fern
173,Goldie
174,Bonnie
175,May
176,Veronica
177,Ollie
178,Sallie
179,Isabel
180,Isabelle
181,Essie
182,Dorothea
183,Marcella
184,Effie
185,Lorene
186,Anita
187,Adele
188,Addie
189,Jeannette
190,Ora
191,Regina
192,Maude
193,Celia
194,Freda
195,Angelina
196,Cecelia
197,Cleo
198,Eloise
199,Faye
200,Susan
201,Patricia
202,Lela
203,Mollie
204,Frieda
205,Sue
206,Angeline
207,Iva
208,Jeanne
209,Arlene
210,Luella
211,Constance
212,Angela
213,Margie
214,Selma
215,Rosalie
216,Etta
217,Joan
218,Ola
219,Claire
220,Jewell
221,Elaine
222,Leola
223,Fay
224,Elva
225,Rosemary
226,Lila
227,Alta
228,Lizzie
229,Sophia
230,Flossie
231,Helene
232,Nell
233,Annette
234,Cecilia
235,Teresa
236,Jewel
237,Estella
238,Reba
239,Ina
240,Johnnie
241,Matilda
242,Elma
243,Ernestine
244,Amy
245,Janie
246,Leah
247,Nannie
248,Joyce
249,Hannah
250,Eleanore
251,Carol
252,Elnora
253,Iris
254,Elvira
255,Lee
256,Tillie
257,Virgie
258,Millie
259,Adelaide
260,Lenora
261,Natalie
262,Rena
263,Francis
264,Winnie
265,Gwendolyn
266,Laverne
267,Ila
268,Amanda
269,Carmen
270,Peggy
271,Zelma
272,Eugenia
273,Edythe
274,Harriett
275,Elinor
276,Belle
277,Neva
278,Cornelia
279,Melba
280,Cecile
281,Allie
282,Letha
283,Josie
284,Carmela
285,Olivia
286,Gracie
287,Gussie
288,Lessie
289,Imogene
290,Lorena
291,Helena
292,Billie
293,Myra
294,Callie
295,Annabelle
296,Eliza
297,Kate
298,Hester
299,Concetta
300,Dollie
301,Clarice
302,Aileen
303,Yvonne
304,Avis
305,Connie
306,Christina
307,Katharine
308,Madge
309,Claudia
310,Donna
311,Iola
312,Berniece
313,Frankie
314,Maudie
315,Stephanie
316,Corinne
317,Priscilla
318,Rosetta
319,Aline
320,Lenore
321,Lora
322,Alyce
323,Augusta
324,Rhoda
325,Odessa
326,Arline
327,Leila
328,Bettie
329,Johanna
330,Bernadine
331,Lily
332,Willa
333,Loraine
334,Leota
335,Delia
336,Merle
337,Molly
338,Maurine
339,Carmella
340,Corine
341,Nadine
342,Bertie
343,Rosella
344,Roxie
345,Erna
346,Tessie
347,Lilly
348,Lou
349,Madelyn
350,Nola
351,Ione
352,Lelia
353,Dessie
354,Janice
355,Ophelia
356,Zella
357,Pearlie
358,Linda
359,Elisabeth
360,Wilhelmina
361,Kay
362,Mona
363,Birdie
364,Eddie
365,Isabell
366,Pansy
367,Mayme
368,Philomena
369,Ramona
370,Sybil
371,Hallie
372,Delores
373,Florine
374,Antonia
375,Dolly
376,Rae
377,Bernadette
378,Althea
379,Catharine
380,Gretchen
381,Alvina
382,Cecil
383,Gloria
384,Jimmie
385,Georgie
386,Oma
387,Harriette
388,Nona
389,Isabella
390,Paula
391,Cynthia
392,Dovie
393,Beryl
394,Robbie
395,Phoebe
396,Wilda
397,Verda
398,Gertie
399,Maud
400,Reva
401,Beth
402,Louisa
403,Agatha
404,Rubye
405,Yolanda
406,Leone
407,Clare
408,John
409,Fanny
410,Margery
411,Mercedes
412,Elsa
413,Vida
414,Dixie
415,Iona
416,Judith
417,Polly
418,Marietta
419,Rosalind
420,Leora
421,Hortense
422,Julie
423,Oleta
424,Allene
425,Tommie
426,Vesta
427,Zelda
428,Garnet
429,Joy
430,Lulu
431,Earline
432,Elise
433,Madeleine
434,Ava
435,Guadalupe
436,Jannie
437,Louella
438,Lura
439,Monica
440,Elda
441,Leta
442,Mozelle
443,Bella
444,Diana
445,Valeria
446,Albina
447,Angie
448,Floy
449,Glenna
450,Yetta
451,Bobbie
452,Queen
453,Cassie
454,Ferne
455,Lauretta
456,Corrine
457,Vada
458,Dorthy
459,Beverly
460,Mathilda
461,Maybelle
462,Lona
463,Minerva
464,Una
465,Winona
466,Hettie
467,Lucinda
468,Marjory
469,Rowena
470,Alpha
471,Evangeline
472,Lorna
473,Melva
474,Velda
475,Artie
476,Ester
477,Lettie
478,Blanch
479,Delma
480,Elena
481,Jacqueline
482,Marcia
483,Suzanne
484,Alene
485,Belva
486,Eve
487,Filomena
488,Magdalene
489,Enid
490,Edwina
491,Ivy
492,Lorine
493,Mazie
494,Clementine
495,Nelle
496,Ona
497,Eleanora
498,Evalyn
499,Golda
500,Orpha
501,Anastasia
502,Lucia
503,Hope
504,Rhea
505,Freida
506,Odell
507,Alva
508,Germaine
509,Linnie
510,Zora
511,Juana
512,Margret
513,Mavis
514,Ursula
515,Era
516,Idella
517,Veda
518,Estell
519,Marianne
520,Nelda
521,Vernice
522,Elvera
523,Magnolia
524,Hedwig
525,Juliette
526,Aurelia
527,Camille
528,Emilie
529,Margarette
530,Petra
531,Vergie
532,Adell
533,Evie
534,Gene
535,Mina
536,Millicent
537,Myrtis
538,Ray
539,Tina
540,Alfreda
541,Aurora
542,Delphine
543,Elna
544,George
545,James
546,Ruthie
547,Dortha
548,Mittie
549,Bennie
550,Jo
551,Margarita
552,Valerie
553,Cathryn
554,Gail
555,Katheryn
556,Lyda
557,Charlie
558,Dorris
559,Kathlyn
560,Verla
561,Zola
562,Dorotha
563,Johnie
564,Rosalee
565,Therese
566,Abbie
567,Maryann
568,Meta
569,Ocie
570,Versie
571,Celeste
572,Georgiana
573,Hulda
574,Lupe
575,Melvina
576,William
577,Clyde
578,Gilda
579,Jaunita
580,Lavina
581,Lennie
582,Elouise
583,Ethelyn
584,Roslyn
585,Carmel
586,Ima
587,Myrna
588,Patsy
589,Winnifred
590,Bess
591,Easter
592,Retha
593,Velva
594,Idell
595,Alda
596,Faith
597,Lina
598,Myrtie
599,Esta
600,Verona
601,Almeda
602,Charlene
603,Cordelia
604,Lovie
605,Mandy
606,Manuela
607,Vernie
608,Camilla
609,Emilia
610,Novella
611,Pearline
612,Zula
613,Annabel
614,Eldora
615,Hilma
616,Justine
617,Rosamond
618,Antonette
619,Deloris
620,Leonora
621,Lida
622,Malinda
623,Rubie
624,Bulah
625,Consuelo
626,Crystal
627,Francisca
628,Freddie
629,Jenny
630,Lilyan
631,Myrtice
632,Reta
633,Rosina
634,Sudie
635,Albertha
636,Greta
637,Ilene
638,Bette
639,Ethyl
640,Florene
641,Roma
642,Adella
643,Darlene
644,Joanna
645,Kitty
646,Lue
647,Elmira
648,Octavia
649,Robert
650,Rosemarie
651,Bethel
652,Betsy
653,Dorcas
654,Felicia
655,Georgianna
656,Aletha
657,Delphia
658,Theodora
659,Tressie
660,Treva
661,Carolina
662,Claudine
663,Janette
664,Joe
665,Kathryne
666,Altha
667,Donnie
668,Gwen
669,Leatha
670,Letitia
671,Berta
672,Charles
673,Dena
674,Diane
675,Marilyn
676,Adela
677,Hildegarde
678,Juliet
679,Marvel
680,Nan
681,Arvilla
682,Hellen
683,Renee
684,Vincenza
685,Vivienne
686,Zona
687,Elenora
688,Madie
689,Susanna
690,Ellie
691,Grayce
692,Celestine
693,Cleta
694,Eulalia
695,Jettie
696,Joseph
697,Nita
698,Ouida
699,Palma
700,Violette
701,Adrienne
702,Chloe
703,Judy
704,Leslie
705,Rosia
706,Adaline
707,Kathrine
708,Mozell
709,Rachael
710,Alverta
711,Berneice
712,Myrle
713,Nedra
714,Emmie
715,Evelyne
716,Ludie
717,Pearle
718,Vallie
719,Viva
720,Corene
721,Maxie
722,Theo
723,Twila
724,Lavinia
725,Neoma
726,Adelle
727,Deborah
728,Dona
729,Elinore
730,Laverna
731,Lilla
732,Madaline
733,Magdalen
734,Savannah
