Rank,Name
1,Lisa
2,Michelle
3,Jennifer
4,Kimberly
5,Melissa
6,Amy
7,Angela
8,Mary
9,Tammy
10,Laura
11,Susan
12,Julie
13,Karen
14,Christine
15,Kelly
16,Elizabeth
17,Tracy
18,Patricia
19,Stephanie
20,Lori
21,Dawn
22,Tina
23,Cynthia
24,Pamela
25,Sandra
26,Donna
27,Deborah
28,Rebecca
29,Wendy
30,Michele
31,Shannon
32,Teresa
33,Linda
34,Heather
35,Denise
36,Sharon
37,Christina
38,Brenda
39,Barbara
40,Maria
41,Cheryl
42,Kathleen
43,Debra
44,Rhonda
45,Nancy
46,Robin
47,Nicole
48,Andrea
49,Theresa
50,Paula
51,Jill
52,Stacey
53,Stacy
54,Tonya
55,Sherry
56,Carol
57,Ann
58,Catherine
59,Monica
60,Dana
61,Diane
62,Jacqueline
63,Gina
64,Leslie
65,Tracey
66,Kim
67,Renee
68,Sheila
69,Rachel
70,Katherine
71,Carolyn
72,Sarah
73,Margaret
74,Cindy
75,Suzanne
76,Kristin
77,Kathy
78,Tamara
79,Laurie
80,Heidi
81,Diana
82,Beth
83,Victoria
84,Janet
85,Valerie
86,Regina
87,Holly
88,Deanna
89,Melinda
90,Tanya
91,Carla
92,Melanie
93,Terri
94,Carrie
95,Jodi
96,Kristen
97,April
98,Yolanda
99,Anna
100,Julia
101,Anne
102,Shelly
103,Lynn
104,Kathryn
105,Connie
106,Sherri
107,Tara
108,Veronica
109,Colleen
110,Kristine
111,Danielle
112,Traci
113,Annette
114,Erin
115,Kelli
116,Christy
117,Alicia
118,Crystal
119,Tricia
120,Anita
121,Jamie
122,Amanda
123,Sonya
124,Sara
125,Vicki
126,Wanda
127,Debbie
128,Kristi
129,Bonnie
130,Kellie
131,Janice
132,Sheri
133,Cathy
134,Jessica
135,Shelley
136,Kristina
137,Darlene
138,Virginia
139,Martha
140,Samantha
141,Beverly
142,Penny
143,Yvonne
144,Tiffany
145,Marie
146,Felicia
147,Vanessa
148,Joyce
149,Carmen
150,Gloria
151,Cassandra
152,Yvette
153,Natalie
154,Betty
155,Becky
156,Joanne
157,Judith
158,Peggy
159,Toni
160,Charlotte
161,Maureen
162,Judy
163,Charlene
164,Tammie
165,Jody
166,Sabrina
167,Jean
168,Ruth
169,Ellen
170,Jane
171,Tracie
172,Rose
173,Shirley
174,Vickie
175,Helen
176,Kerry
177,Shawn
178,Sylvia
179,Kimberley
180,Katrina
181,Dorothy
182,Monique
183,Sonia
184,Rita
185,Alice
186,Sheryl
187,Joy
188,Jeanette
189,Robyn
190,Kelley
191,Elaine
192,Trina
193,Belinda
194,Allison
195,Frances
196,Joann
197,Bridget
198,Emily
199,Dina
200,Joan
201,Leigh
202,Gail
203,Norma
204,Loretta
205,Karla
206,Tami
207,Roberta
208,Erica
209,Stacie
210,Leah
211,Lora
212,Eileen
213,Kari
214,Ronda
215,Evelyn
216,Rosa
217,Shari
218,Marilyn
219,Jeanne
220,Kristy
221,Audrey
222,Kara
223,Lara
224,Caroline
225,Erika
226,Jackie
227,Krista
228,Tonia
229,Sonja
230,Kristie
231,Sally
232,Shelia
233,Lauren
234,Candace
235,Ginger
236,Rochelle
237,Dena
238,Lorraine
239,Melody
240,Terry
241,Sandy
242,Kerri
243,Juanita
244,Joanna
245,Raquel
246,Christie
247,Gwendolyn
248,Deana
249,Shawna
250,Lynette
251,Jo
252,Angie
253,Kirsten
254,Teri
255,Cheri
256,Marsha
257,Lee
258,Trisha
259,Claudia
260,Marcia
261,Irene
262,Alisa
263,Gretchen
264,Staci
265,Molly
266,Meredith
267,Eva
268,Roxanne
269,Alison
270,Marla
271,Darla
272,Bobbie
273,Dianna
274,Jenny
275,Doris
276,Megan
277,Amber
278,Candy
279,Lynda
280,Jana
281,Karin
282,Sherrie
283,Leticia
284,Cherie
285,Adrienne
286,Antoinette
287,Hope
288,Aimee
289,Ramona
290,Lorie
291,Vicky
292,Ana
293,Dianne
294,Jacquelyn
295,Misty
296,Rachelle
297,Tabitha
298,Glenda
299,Jodie
300,Priscilla
301,Phyllis
302,Angelia
303,Janine
304,Marlene
305,Shana
306,Constance
307,Kendra
308,Lana
309,Doreen
310,Audra
311,Bernadette
312,Billie
313,Christi
314,Nichole
315,Nina
316,Tammi
317,Lynne
318,Sue
319,Vivian
320,Lydia
321,Leanne
322,Rosemary
323,Camille
324,Lillian
325,Desiree
326,Latonya
327,Dionne
328,Jeannie
329,Lucinda
330,Arlene
331,Paige
332,Wendi
333,Rachael
334,Lesley
335,Keri
336,Nora
337,Esther
338,Josephine
339,Courtney
340,Grace
341,Mona
342,Jeannette
343,Ruby
344,Candice
345,Patty
346,Serena
347,Marcy
348,Cathleen
349,Marjorie
350,Rene
351,Janelle
352,Marianne
353,Stefanie
354,Bobbi
355,Tabatha
356,Annmarie
357,Mindy
358,Pauline
359,Elisa
360,Angel
361,Ashley
362,Daphne
363,Christa
364,Lorrie
365,Darcy
366,Paulette
367,Cara
368,Leann
369,Laurel
370,Deirdre
371,Angelique
372,Bethany
373,Gayle
374,Katie
375,Miriam
376,Jeanine
377,Anissa
378,Chandra
379,Shanna
380,Iris
381,Edith
382,Louise
383,June
384,Susanne
385,Sophia
386,Celeste
387,Bridgette
388,Dolores
389,Shauna
390,Deanne
391,Lucy
392,Cristina
393,Patti
394,Irma
395,Jenifer
396,Kimberlee
397,Annie
398,Jan
399,Tamra
400,Francine
401,Geraldine
402,Georgia
403,Lois
