Rank,Girl Name,Boy Name
1,Mary,John
2,Helen,William
3,Margaret,James
4,Anna,George
5,Ruth,Robert
6,Dorothy,Charles
7,Elizabeth,Joseph
8,Alice,Frank
9,Mildred,Edward
10,Florence,Thomas
11,Marie,Henry
12,Ethel,Walter
13,Lillian,Willie
14,Frances,Harry
15,Edna,Arthur
16,Gladys,Albert
17,Rose,Harold
18,Annie,Clarence
19,Grace,Paul
20,Irene,Fred
21,Bessie,Raymond
22,Gertrude,Louis
23,Hazel,Richard
24,Louise,Roy
25,Bertha,Joe
26,Catherine,Ralph
27,Clara,Carl
28,Emma,Ernest
29,Martha,Earl
30,Edith,Jack
31,Thelma,David
32,Evelyn,Howard
33,Esther,Samuel
34,Mabel,Charlie
35,Pearl,Francis
36,Ruby,Lawrence
37,Myrtle,Herbert
38,Josephine,Theodore
39,Minnie,Eugene
40,Elsie,Alfred
41,Agnes,Andrew
42,Eva,Elmer
43,Ida,Sam
44,Sarah,Anthony
45,Beatrice,Kenneth
46,Lucille,Michael
47,Viola,Leo
48,Julia,Daniel
49,Nellie,Herman
50,Lillie,Leonard
51,Virginia,Donald
52,Laura,Lester
53,Pauline,Russell
54,Ella,Floyd
55,Mattie,Clyde
56,Katherine,Stanley
57,Alma,Jesse
58,Jessie,Lee
59,Willie,Peter
60,Mae,Ray
61,Lena,Chester
62,Carrie,Leroy
63,Marion,Clifford
64,Blanche,Oscar
65,Stella,Edwin
66,Bernice,Eddie
67,Eleanor,Frederick
68,Vera,Cecil
69,Lucy,Lewis
70,Ann,Lloyd
71,Hattie,Benjamin
72,Leona,Harvey
73,Mamie,Claude
74,Jennie,Bernard
75,Beulah,Martin
76,Fannie,Norman
77,Cora,Jessie
78,Kathryn,Milton
79,Lula,Edgar
80,Ellen,Tom
81,Betty,Everett
82,Rosa,Ben
83,Doris,Melvin
84,Maggie,Allen
85,Anne,Philip
86,Violet,Homer
87,Ada,Leon
88,Lois,Leslie
89,Marguerite,Luther
90,Daisy,Jim
91,Dora,Johnnie
92,Sadie,Will
93,Marjorie,Victor
94,Velma,Marvin
95,Opal,Alvin
96,Georgia,Morris
97,Hilda,Vernon
98,Susie,Glenn
99,Theresa,Archie
100,Jean,Patrick
101,Nora,Sidney
102,Inez,Stephen
103,Charlotte,Virgil
104,Emily,Manuel
105,Maude,Alexander
106,Flora,Horace
107,Sylvia,Gilbert
108,Lola,Roosevelt
109,Effie,Maurice
110,Genevieve,Hugh
111,Olive,Vincent
112,Della,Gerald
113,Nancy,Julius
114,Eunice,Jacob
115,Alberta,Gordon
116,Nettie,Otis
117,Verna,Earnest
118,Lottie,Oliver
119,May,Marion
120,Estelle,Willard
121,Loretta,Curtis
122,Sallie,Alex
123,Mable,Wilbur
124,Eula,Otto
125,Katie,Irving
126,Marian,Guy
127,Harriet,Arnold
128,Rosie,Isaac
129,Vivian,Hubert
130,Lucile,Wallace
131,Goldie,Charley
132,Lydia,Lonnie
133,Henrietta,Max
134,Ollie,Rufus
135,Sara,Wesley
136,Lizzie,Jose
137,Addie,Ira
138,Lela,Ed
139,Erma,Nathan
140,Jane,Orville
141,Madeline,Willis
142,Barbara,Jerry
143,Kathleen,Nicholas
144,Caroline,Warren
145,Essie,Johnie
146,Christine,Mike
147,Wilma,Percy
148,Ora,Emil
149,Iva,Jimmie
150,Rebecca,Matthew
151,Geneva,Bennie
152,Irma,Mack
