Rank,Name
1,Mary
2,Susan
3,Linda
4,Karen
5,Donna
6,Lisa
7,Patricia
8,Debra
9,Cynthia
10,Deborah
11,Sandra
12,Barbara
13,Brenda
14,Pamela
15,Nancy
16,Sharon
17,Cheryl
18,Elizabeth
19,Teresa
20,Lori
21,Kathy
22,Diane
23,Carol
24,Laura
25,Debbie
26,Kimberly
27,Kathleen
28,Julie
29,Denise
30,Cindy
31,Tammy
32,Janet
33,Robin
34,Kim
35,Theresa
36,Margaret
37,Laurie
38,Rebecca
39,Michelle
40,Christine
41,Janice
42,Catherine
43,Carolyn
44,Rhonda
45,Cathy
46,Tina
47,Connie
48,Judy
49,Terri
50,Angela
51,Ann
52,Kelly
53,Diana
54,Sherry
55,Paula
56,Sheila
57,Dawn
58,Joyce
59,Maria
60,Beverly
61,Jennifer
62,Annette
63,Wendy
64,Lynn
65,Valerie
66,Wanda
67,Jane
68,Betty
69,Peggy
70,Shirley
71,Bonnie
72,Beth
73,Vicki
74,Judith
75,Darlene
76,Jill
77,Amy
78,Suzanne
79,Gloria
80,Joan
81,Katherine
82,Kathryn
83,Martha
84,Tracy
85,Jacqueline
86,Jean
87,Anita
88,Anne
89,Michele
90,Gail
91,Stephanie
92,Leslie
93,Renee
94,Ellen
95,Dorothy
96,Rita
97,Ruth
98,Rose
99,Joanne
100,Vickie
101,Terry
102,Virginia
103,Marie
104,Anna
105,Regina
106,Maureen
107,Colleen
108,Phyllis
109,Melissa
110,Carla
111,Becky
112,Elaine
113,Penny
114,Victoria
115,Andrea
116,Sarah
117,Marilyn
118,Helen
119,Alice
120,Sue
121,Sylvia
122,Julia
123,Sally
124,Melanie
125,Tamara
126,Sandy
127,Frances
128,Gina
129,Jeanne
130,Eileen
131,Joann
132,Pam
133,Yvonne
134,Jo
135,Lorraine
136,Sherri
137,Evelyn
138,Loretta
139,Carrie
140,Dana
141,Monica
142,Sheryl
143,Melinda
144,Jackie
145,Patty
146,Toni
147,Doris
148,Charlene
149,Roberta
150,Belinda
151,Charlotte
152,Joy
153,Melody
154,Vanessa
155,Christina
156,Glenda
157,Marcia
158,Shelly
159,Jeanette
160,Dianne
161,Holly
162,Norma
163,Gwendolyn
164,Lynne
165,Patti
166,Jan
167,Carmen
168,Veronica
169,Vicky
170,Heidi
171,Teri
172,Yolanda
173,Deanna
174,Audrey
175,Lois
176,Tami
177,Shelia
178,Marsha
179,Sheri
180,Jamie
181,Rosemary
182,Shelley
183,Lynda
184,Juanita
185,Tammie
186,Sara
187,Irene
188,Vivian
189,Crystal
190,Tracey
191,April
192,Kay
193,Roxanne
194,Doreen
195,Shari
196,Jody
197,Rosa
198,Rachel
199,Louise
200,Marianne
201,Constance
202,Darla
203,Carole
204,Eva
205,Lydia
206,Karla
207,Dianna
208,June
209,Marlene
210,Alicia
211,Arlene
212,Grace
213,Jodi
214,Debora
215,Ramona
216,Natalie
217,Tanya
218,Lee
219,Chris
220,Gayle
221,Annie
222,Stacy
223,Lillian
224,Geraldine
225,Yvette
226,Bernadette
227,Cheri
228,Felicia
229,Ruby
230,Joni
231,Janine
232,Dolores
233,Esther
234,Ronda
235,Jenny
236,Nora
237,Delores
238,Marjorie
239,Lauren
240,Maryann
241,Sherrie
242,Tonya
243,Edith
244,Cassandra
245,Sonya
246,Alison
247,Betsy
248,Nina
249,Stacey
250,Robyn
251,Emily
252,Priscilla
253,Lynette
254,Caroline
255,Susie
256,Lora
257,Kimberley
258,Therese
259,Claudia
260,Margie
261,Myra
262,Christy
263,Josephine
264,Erin
265,Bridget
266,Ginger
267,Lucy
268,Pauline
269,Terrie
270,Edna
271,Patsy
272,Marla
273,Janie
274,Kristine
275,Mildred
276,Mona
277,Allison
278,Kristi
279,Jeannie
280,Lorrie
281,Miriam
282,Jacquelyn
283,Cecilia
284,Patrice
285,Francine
286,Marian
287,Lorie
288,Shannon
289,Bobbie
290,Kelley
291,Rosemarie
292,Angie
293,Georgia
294,Sabrina
295,Jana
296,Emma
297,Amanda
298,Heather
299,Nadine
300,Irma
301,Kelli
302,Kerry
303,Cathleen
304,Sonia
305,Jeannette
306,Gretchen
307,Antoinette
308,Dora
309,Clara
310,Rochelle
311,Beatrice
312,Jayne
313,Rene
314,Vera
315,Claire
316,Bonita
317,Gwen
318,Faith
319,Bernice
320,Gladys
321,Janis
322,Paulette
323,Bertha
324,Jeanine
325,Candace
326,Thelma
327,Candy
328,Eleanor
329,Joanna
330,Marion
331,Lucinda
332,Jennie
333,Alma
334,Laurel
335,Kellie
336,Billie
337,Faye
338,Iris
339,Naomi
340,Lana
341,Kristin
342,Leah
343,Leticia
344,Katrina
345,Leigh
346,Celeste
347,Sonja
348,Jeri
349,Shawn
350,Pat
351,Kari
352,Ella
353,Della
354,Rosie
355,Dena
356,Florence
357,Karin
358,Ida
359,Ethel
360,Luann
361,Molly
362,Wilma
363,Trudy
364,Lauri
365,Nanette
366,Lesa
367,Tara
368,Kathi
369,Lorna
