Rank,Girl Name,Boy Name
1,Mary,John
2,Helen,William
3,Anna,James
4,Margaret,George
5,Ruth,Charles
6,Elizabeth,Robert
7,Florence,Joseph
8,Marie,Frank
9,Ethel,Edward
10,Alice,Henry
11,Lillian,Thomas
12,Gladys,Walter
13,Edna,Harry
14,Mildred,Willie
15,Dorothy,Arthur
16,Annie,Albert
17,Grace,Clarence
18,Emma,Fred
19,Bessie,Harold
20,Rose,Paul
21,Clara,Raymond
22,Bertha,Roy
23,Frances,Joe
24,Mabel,Carl
25,Hazel,Louis
26,Irene,Richard
27,Gertrude,Earl
28,Pearl,Ralph
29,Minnie,Ernest
30,Martha,Charlie
31,Catherine,David
32,Myrtle,Jack
33,Edith,Samuel
34,Ida,Theodore
35,Esther,Howard
36,Louise,Herbert
37,Eva,Lawrence
38,Elsie,Francis
39,Sarah,Alfred
40,Agnes,Elmer
41,Nellie,Sam
42,Josephine,Andrew
43,Laura,Leo
44,Lillie,Eugene
45,Ella,Daniel
46,Julia,Lee
47,Ruby,Floyd
48,Viola,Michael
49,Beatrice,Herman
50,Carrie,Jesse
51,Mattie,Peter
52,Thelma,Leonard
53,Mae,Russell
54,Jessie,Anthony
55,Alma,Oscar
56,Lena,Edwin
57,Hattie,Ray
58,Blanche,Lester
59,Evelyn,Lewis
60,Mamie,Clyde
61,Lucille,Benjamin
62,Cora,Leroy
63,Stella,Donald
64,Willie,Will
65,Lucy,Cecil
66,Marion,Eddie
67,Virginia,Lloyd
68,Katherine,Claude
69,Jennie,Stanley
70,Pauline,Frederick
71,Lula,Clifford
72,Fannie,Martin
73,Vera,Jessie
74,Ada,Chester
75,Rosa,Tom
76,Leona,Edgar
77,Beulah,Jim
78,Maggie,Kenneth
79,Eleanor,Ben
80,Maude,Homer
81,Bernice,Luther
82,Dora,Harvey
83,Ann,Bernard
84,Ellen,Norman
85,Daisy,Leslie
86,Nora,Leon
87,Kathryn,Melvin
88,Susie,Everett
89,Sadie,Allen
90,Marguerite,Philip
91,Georgia,Johnnie
92,Effie,Hugh
93,Doris,Alexander
94,Hilda,Stephen
95,Violet,Jacob
96,Della,Milton
97,Emily,Victor
98,Lois,Patrick
99,Olive,Alvin
100,Flora,Horace
101,Betty,Otto
102,Katie,Maurice
103,Nancy,Archie
104,Nettie,Guy
105,Lola,Marvin
106,Anne,Glenn
107,May,Oliver
108,Sallie,Marion
109,Theresa,Ed
110,Marjorie,Sidney
111,Lottie,Vernon
112,Lydia,Otis
113,Velma,Charley
114,Charlotte,Percy
115,Lizzie,Gilbert
116,Inez,Roosevelt
117,Opal,Hubert
118,Eunice,Willard
119,Mable,Virgil
120,Goldie,Wilbur
121,Estelle,Earnest
122,Addie,Julius
123,Eula,Wallace
124,Loretta,Ira
125,Lela,Alex
126,Caroline,Rufus
127,Iva,Gerald
128,Henrietta,Morris
129,Verna,Warren
130,Ollie,Jerry
131,Ora,Vincent
132,Vivian,Mack
133,Essie,Wesley
134,Alberta,Willis
135,Rosie,Isaac
136,Sylvia,Nathan
137,Genevieve,Bill
138,Jean,Lonnie
139,Etta,Dewey
140,Harriet,Emil
141,Rachel,Sylvester
142,Jane,Max
143,Lucile,Bert
144,Rebecca,Calvin
145,Nina,Curtis
146,Irma,Jose
147,Ola,Bennie
148,Nannie,Dan
149,Amelia,Glen
150,Madeline,Jimmie
151,Victoria,Rudolph
152,Marian,Manuel
