Rank,Girl Name,Boy Name
1,Mary,Robert
2,Betty,John
3,Dorothy,James
4,Helen,William
5,Margaret,Charles
6,Ruth,Richard
7,Doris,Donald
8,Barbara,George
9,Virginia,Joseph
10,Shirley,Edward
11,Patricia,Thomas
12,Jean,Frank
13,Frances,Paul
14,Elizabeth,Harold
15,Mildred,Jack
16,Anna,Raymond
17,Evelyn,Kenneth
18,Lois,Walter
19,Alice,David
20,Dolores,Eugene
21,Marie,Henry
22,Martha,Arthur
23,Norma,Albert
24,Rose,Ralph
25,Gloria,Herbert
26,Phyllis,Harry
27,Joan,Billy
28,Irene,Carl
29,Marjorie,Willie
30,Joyce,Joe
31,Louise,Howard
32,Florence,Louis
33,Catherine,Alfred
34,Ruby,Roy
35,Lillian,Clarence
36,Eleanor,Fred
37,Annie,Earl
38,Marilyn,Lawrence
39,Lorraine,Norman
40,Thelma,Francis
41,Gladys,Gerald
42,Josephine,Leonard
43,Nancy,Ernest
44,June,Anthony
45,Edna,Stanley
46,Beverly,Marvin
47,Marion,Daniel
48,Pauline,Melvin
49,Theresa,Bernard
50,Geraldine,Ronald
51,Lucille,Leroy
52,Grace,Samuel
53,Bernice,Michael
54,Ann,Floyd
55,Ethel,Russell
56,Edith,Peter
57,Rita,Ray
58,Juanita,Edwin
59,Hazel,Lloyd
60,Audrey,Andrew
61,Donna,Leo
62,Jane,Gene
63,Wanda,Bill
64,Sarah,Elmer
65,Clara,Bobby
66,Esther,Theodore
67,Emma,Frederick
68,Elaine,Clifford
69,Wilma,Wayne
70,Beatrice,Vernon
71,Marian,Roger
72,Charlotte,Alvin
73,Elsie,Philip
74,Willie,Clyde
75,Katherine,Dale
76,Peggy,Glenn
77,Carol,Gordon
78,Vivian,Herman
79,Eva,Jerry
80,Julia,Charlie
81,Bertha,Leon
82,Kathleen,Vincent
83,Laura,Martin
84,Maxine,Don
85,Agnes,Warren
86,Gertrude,Lewis
87,Ida,Lee
88,Rosemary,Chester
89,Bonnie,Lester
90,Jeanne,Harvey
91,Carolyn,Jesse
92,Vera,Milton
93,Anne,Allen
94,Delores,Calvin
95,Janet,Bob
96,Billie,Gilbert
97,Jacqueline,Cecil
98,Ellen,Arnold
99,Kathryn,Victor
100,Ella,Jimmie
101,Bessie,Curtis
102,Eileen,Douglas
103,Viola,Johnnie
104,Lillie,Wallace
105,Maria,Eddie
106,Arlene,Benjamin
107,Alma,Roland
108,Margie,Jose
109,Jessie,Sam
110,Pearl,Jerome
111,Nellie,Manuel
112,Lucy,Bruce
113,Violet,Willard
114,Georgia,Edgar
115,Velma,Glen
116,Myrtle,Claude
117,Ramona,Johnny
118,Minnie,Marion
119,Sylvia,Junior
120,Christine,Maurice
121,Mattie,Hubert
122,Leona,Oscar
123,Loretta,Everett
124,Geneva,Jessie
125,Rosa,Max
126,Jeanette,Virgil
127,Roberta,Wilbur
128,Sally,Leslie
129,Sara,Hugh
130,Mae,Stephen
131,Stella,Homer
132,Lena,Patrick
133,Harriet,Billie
134,Genevieve,Rudolph
135,Mabel,Tom
136,Claire,Dean
137,Anita,Jim
138,Eunice,Jimmy
139,Muriel,Keith
140,Carrie,Nicholas
141,Naomi,Duane
142,Joanne,Sidney
143,Jennie,Wesley
144,Dora,Morris
145,Patsy,Luther
146,Opal,Franklin
147,Marguerite,Horace
148,Hilda,Willis
149,Janice,Phillip
150,Emily,Larry
151,Alberta,Tommy
152,Verna,Alexander
153,Blanche,Earnest
154,Beulah,Delbert
155,Cora,Lyle
156,Rosie,Ben
157,Erma,Alan
158,Lula,Salvatore
159,Hattie,Dennis
160,Inez,Tony
161,Fannie,Oliver
162,Constance,Steve
163,Imogene,Edmund
164,Lola,Dan
165,Laverne,Otis
166,Bobbie,Irving
167,Madeline,Guy
168,Miriam,Julius
169,Daisy,Archie
170,Rosalie,Juan
171,Ada,Allan
172,Teresa,Dick
173,Flora,Clayton
174,Marcella,Bennie
175,Caroline,Ted
176,Darlene,Alton
177,Rachel,Angelo
178,Mamie,Orville
179,Jo,Alex
180,Mable,Clinton
181,Yvonne,Leland
182,Johnnie,Matthew
183,Rebecca,Clifton
184,Irma,Jesus
185,Colleen,Jay
186,Bettie,Merle
187,Estelle,Mike
188,Joy,Lowell
189,Eula,Ivan
190,Nora,Antonio
191,Eloise,Freddie
192,Faye,Wilbert
193,Ernestine,Ira
194,Susie,Nathaniel
195,Lila,Marshall
196,Antoinette,Jacob
197,Nina,Lonnie
198,Maggie,Neil
199,Carmen,Irvin
200,Iris,Ramon
201,Joann,Nelson
202,Bette,Dewey
203,Gwendolyn,Ervin
204,Regina,Myron
205,Winifred,Malcolm
206,Olga,Wendell
207,Lorene,Elbert
208,Rosemarie,Carroll
209,Della,Mark
210,Sadie,Darrell
211,Jeannette,Wilfred
212,Priscilla,Julian
213,Angelina,Perry
214,Melba,Pete
215,Charlene,Loren
216,Henrietta,Jackie
217,Victoria,Nick
218,Katie,Rufus
219,Lydia,Karl
220,Susan,Norbert
221,Essie,Sylvester
222,Fern,Gerard
223,Olive,Rodney
224,Annette,Carlos
225,Sue,Emil
226,Therese,Bobbie
227,Amelia,Eldon
228,Ollie,Doyle
229,Freda,Laurence
230,Jewel,Forrest
231,Reba,Seymour
232,Adeline,Troy
233,Nettie,Aaron
234,Janie,Carlton
235,Sophie,Nathan
236,May,Fredrick
237,Veronica,Byron
238,Natalie,Ellis
239,Nadine,Johnie
240,Angeline,Loyd
241,Bettye,Isaac
242,Luella,Rex
243,Lela,Burton
244,Lottie,Mack
245,Connie,Bert
246,Ora,Grady
247,Isabel,Sherman
248,Jewell,Roosevelt
249,Deloris,Irwin
250,Iva,Owen
251,Dorthy,Murray
252,Judith,Francisco
253,Lucile,Ruben
254,Adele,Harley
255,Goldie,Percy
256,Sallie,Ross
257,Dorothea,Pedro
258,Fay,Elwood
259,Angela,Mario
260,Diane,Dominick
261,Ina,Grover
262,Lenora,Otto
263,Cleo,Felix
264,Selma,Lynn
265,Addie,Benny
266,Leola,Emmett
267,Etta,Dwight
268,Suzanne,Tommie
269,Corinne,Boyd
270,Cecelia,Amos
271,Francis,Conrad
272,Cecilia,Harlan
273,Clarice,Wilson
274,Annabelle,Aubrey
275,Elva,Laverne
276,Paula,August
277,Jimmie,Sheldon
278,Linda,Joel
279,Celia,Edmond
280,Mavis,Abraham
281,Marcia,Reginald
282,Estella,Stuart
283,Isabelle,Erwin
284,Effie,Louie
285,Ola,Teddy
286,Ila,Austin
287,Elinor,Garland
288,Myra,Cornelius
289,Glenna,Preston
290,Alta,Dominic
291,Lee,Neal
292,Patty,Dallas
293,Frankie,Raul
294,Arline,Maynard
295,Helene,Morton
296,Bernadine,Pat
297,Rhoda,Adam
298,Gracie,Wade
299,Carmela,Steven
300,Willa,Roscoe
301,Nell,Adolph
302,Aileen,Jasper
303,Elvira,Alfonso
304,Lizzie,Delmar
305,Cynthia,Sammie
306,Jacquelyn,Elton
307,Earline,Carmen
308,Pat,Millard
309,Eleanore,Jean
310,Elnora,Dave
311,Olivia,Rudy
312,Nelda,Elvin
313,Virgie,Will
314,Jackie,Luis
315,Guadalupe,Charley
316,Robert,Moses
317,Renee,Mitchell
318,Rena,Roberto
319,James,Grant
320,Lou,Merlin
321,Elma,Reuben
322,Jeannine,Thurman
323,John,Armand
324,Mona,Ned
325,Nannie,Wilmer
326,Sybil,Lionel
327,Rosetta,Timothy
328,Lenore,Salvador
329,Yolanda,Sanford
330,Diana,Mary
331,Eugenia,Randolph
332,Leah,Clair
333,Margery,Rocco
334,Carmella,Emanuel
335,Flossie,Alfredo
336,Bertie,Russel
337,Matilda,Marlin
338,Loraine,Monroe
339,Dolly,Patsy
340,Polly,Sammy
341,Pearlie,Weldon
342,Avis,Merrill
343,Dixie,Danny
344,Marianne,Cleveland
345,Ruthie,Harrison
346,Dona,Odell
347,Consuelo,Ollie
348,Harriett,Simon
349,Claudia,Christopher
350,Frieda,Alonzo
351,Bernadette,Noel
352,Christina,Lavern
353,Zelma,Rolland
354,Lupe,Wiley
355,Amy,Gus
356,Odessa,Earle
357,Josie,Gregory
358,Winnie,Royce
359,Aurora,Andy
360,Concetta,Clement
361,Wilda,Wilburn
362,Maryann,Hollis
363,Rosella,Marcus
364,Mollie,Elijah
365,Neva,Gabriel
366,Eddie,Hoover
367,Dollie,Darwin
368,Lorna,Buddy
369,William,Ed
370,Lily,Shirley
371,Lavonne,Wilford
372,Earnestine,Darrel
373,Myrna,Jackson
374,Corrine,Jake
375,Tommie,Travis
376,Nola,Forest
377,Cecile,Cleo
378,Beverley,Kermit
379,Betsy,Armando
380,Margarita,Buford
381,Molly,Clark
382,Cornelia,Claud
383,Letha,Elmo
384,Millie,Cyril
385,Antonia,Norris
386,Robbie,Lamar
387,Delia,Vito
388,Lora,Stewart
389,Alicia,Guadalupe
390,Merle,Adrian
391,Madge,Woodrow
392,Maude,Sterling
393,Gilda,Emery
394,Aline,Emory
395,Allie,Gary
396,Beth,Alphonse
397,Earlene,Miguel
398,Joanna,Rodolfo
399,Maureen,Coy
400,Ophelia,Harris
401,Reva,Lorenzo
402,Jerry,Van
403,Florine,Eric
404,Hope,Miles
405,Leila,Roman
406,Leatrice,Mervin
407,Alyce,Solomon
408,Melva,Terry
409,Iona,Huey
410,Hannah,Bud
411,Ilene,Eli
412,Charles,Rafael
413,Lilly,Carmine
414,Nona,Herschel
415,Berniece,Alva
416,Helena,Barney
417,Roslyn,Vern
418,Georgie,Rene
419,Corine,Winston
420,Charmaine,Linwood
421,Edythe,Milford
422,Lorena,Jess
423,Queen,Truman
424,Louella,Winfred
425,Jaunita,Randall
426,Mercedes,Carol
427,Emogene,Enrique
428,Carole,Arturo
429,Elena,Hal
430,Marietta,Lenard
431,Amanda,Basil
432,Judy,Frankie
433,Delphine,Al
434,Sheila,Levi
435,Elouise,Emerson
436,Lelia,Scott
437,Marceline,Bertram
438,Adelaide,Odis
439,Eliza,Hector
440,Lessie,Delmer
441,Madelyn,Pasquale
442,Callie,Ward
443,Greta,Roderick
444,Sandra,Royal
445,Dorris,Dudley
446,Jannie,Elias
447,Pansy,Gale
448,Zelda,Hershel
449,Allene,Vance
450,Clare,Saul
451,George,Emilio
452,Lorine,Gilberto
453,Esperanza,Jeff
454,Ester,Lindy
455,Evangeline,Gail
456,Ima,Lyman
457,Bennie,Hiram
458,Millicent,Noah
459,Leota,Pablo
460,Philomena,Ulysses
461,Iola,Freeman
462,Gene,Wilton
463,Kay,Normand
464,Winona,Alden
465,Doreen,Bruno
466,Hester,Thaddeus
