Rank,Name
1,Mary
2,Betty
3,Dorothy
4,Helen
5,Margaret
6,Ruth
7,Doris
8,Barbara
9,Virginia
10,Shirley
11,Patricia
12,Jean
13,Frances
14,Elizabeth
15,Mildred
16,Anna
17,Evelyn
18,Lois
19,Alice
20,Dolores
21,Marie
22,Martha
23,Norma
24,Rose
25,Gloria
26,Phyllis
27,Joan
28,Irene
29,Marjorie
30,Joyce
31,Louise
32,Florence
33,Catherine
34,Ruby
35,Lillian
36,Eleanor
37,Annie
38,Marilyn
39,Lorraine
40,Thelma
41,Gladys
42,Josephine
43,Nancy
44,June
45,Edna
46,Beverly
47,Marion
48,Pauline
49,Theresa
50,Geraldine
51,Lucille
52,Grace
53,Bernice
54,Ann
55,Ethel
56,Edith
57,Rita
58,Juanita
59,Hazel
60,Audrey
61,Donna
62,Jane
63,Wanda
64,Sarah
65,Clara
66,Esther
67,Emma
68,Elaine
69,Wilma
70,Beatrice
71,Marian
72,Charlotte
73,Elsie
74,Willie
75,Katherine
76,Peggy
77,Carol
78,Vivian
79,Eva
80,Julia
81,Bertha
82,Kathleen
83,Laura
84,Maxine
85,Agnes
86,Gertrude
87,Ida
88,Rosemary
89,Bonnie
90,Jeanne
91,Carolyn
92,Vera
93,Anne
94,Delores
95,Janet
96,Billie
97,Jacqueline
98,Ellen
99,Kathryn
100,Ella
101,Bessie
102,Eileen
103,Viola
104,Lillie
105,Maria
106,Arlene
107,Alma
108,Margie
109,Jessie
110,Pearl
111,Nellie
112,Lucy
113,Violet
114,Georgia
115,Velma
116,Myrtle
117,Ramona
118,Minnie
119,Sylvia
120,Christine
121,Mattie
122,Leona
123,Loretta
124,Geneva
125,Rosa
126,Jeanette
127,Roberta
128,Sally
129,Sara
130,Mae
131,Stella
132,Lena
133,Harriet
134,Genevieve
135,Mabel
136,Claire
137,Anita
138,Eunice
139,Muriel
140,Carrie
141,Naomi
142,Joanne
143,Jennie
144,Dora
145,Patsy
146,Opal
147,Marguerite
148,Hilda
149,Janice
150,Emily
151,Alberta
152,Verna
153,Blanche
154,Beulah
155,Cora
156,Rosie
157,Erma
158,Lula
159,Hattie
160,Inez
161,Fannie
162,Constance
163,Imogene
164,Lola
165,Laverne
166,Bobbie
167,Madeline
168,Miriam
169,Daisy
170,Rosalie
171,Ada
172,Teresa
173,Flora
174,Marcella
175,Caroline
176,Darlene
177,Rachel
178,Mamie
179,Jo
180,Mable
181,Yvonne
182,Johnnie
183,Rebecca
184,Irma
185,Colleen
186,Bettie
187,Estelle
188,Joy
189,Eula
190,Nora
191,Eloise
192,Faye
193,Ernestine
194,Susie
195,Lila
196,Antoinette
197,Nina
198,Maggie
199,Carmen
200,Iris
201,Joann
202,Bette
203,Gwendolyn
204,Regina
205,Winifred
206,Olga
207,Lorene
208,Rosemarie
209,Della
210,Sadie
211,Jeannette
212,Priscilla
213,Angelina
214,Melba
215,Charlene
216,Henrietta
217,Victoria
218,Katie
219,Lydia
220,Susan
221,Essie
222,Fern
223,Olive
224,Annette
225,Sue
226,Therese
227,Amelia
228,Ollie
229,Freda
230,Jewel
231,Reba
232,Adeline
233,Nettie
234,Janie
235,Sophie
236,May
237,Veronica
238,Natalie
239,Nadine
240,Angeline
241,Bettye
242,Luella
243,Lela
244,Lottie
245,Connie
246,Ora
247,Isabel
248,Jewell
249,Deloris
250,Iva
251,Dorthy
252,Judith
253,Lucile
254,Adele
255,Goldie
256,Sallie
257,Dorothea
258,Fay
259,Angela
260,Diane
261,Ina
262,Lenora
263,Cleo
264,Selma
265,Addie
266,Leola
267,Etta
268,Suzanne
269,Corinne
270,Cecelia
271,Francis
272,Cecilia
273,Clarice
274,Annabelle
275,Elva
276,Paula
277,Jimmie
278,Linda
279,Celia
280,Mavis
281,Marcia
282,Estella
283,Isabelle
284,Effie
285,Ola
286,Ila
287,Elinor
288,Myra
289,Glenna
290,Alta
291,Lee
292,Patty
293,Frankie
294,Arline
295,Helene
296,Bernadine
297,Rhoda
298,Gracie
299,Carmela
300,Willa
301,Nell
302,Aileen
303,Elvira
304,Lizzie
305,Cynthia
306,Jacquelyn
307,Earline
308,Pat
309,Eleanore
310,Elnora
311,Olivia
312,Nelda
313,Virgie
314,Jackie
315,Guadalupe
316,Robert
317,Renee
318,Rena
319,James
320,Lou
321,Elma
322,Jeannine
323,John
324,Mona
325,Nannie
326,Sybil
327,Rosetta
328,Lenore
329,Yolanda
330,Diana
331,Eugenia
332,Leah
333,Margery
334,Carmella
335,Flossie
336,Bertie
337,Matilda
338,Loraine
339,Dolly
340,Polly
341,Pearlie
342,Avis
343,Dixie
344,Marianne
345,Ruthie
346,Dona
347,Consuelo
348,Harriett
349,Claudia
350,Frieda
351,Bernadette
352,Christina
353,Zelma
354,Lupe
355,Amy
356,Odessa
357,Josie
358,Winnie
359,Aurora
360,Concetta
361,Wilda
362,Maryann
363,Rosella
364,Mollie
365,Neva
366,Eddie
367,Dollie
368,Lorna
369,William
370,Lily
371,Lavonne
372,Earnestine
373,Myrna
374,Corrine
375,Tommie
376,Nola
377,Cecile
378,Beverley
379,Betsy
380,Margarita
381,Molly
382,Cornelia
383,Letha
384,Millie
385,Antonia
386,Robbie
387,Delia
388,Lora
389,Alicia
390,Merle
391,Madge
392,Maude
393,Gilda
394,Aline
395,Allie
396,Beth
397,Earlene
398,Joanna
399,Maureen
400,Ophelia
401,Reva
402,Jerry
403,Florine
404,Hope
405,Leila
406,Leatrice
407,Alyce
408,Melva
409,Iona
410,Hannah
411,Ilene
412,Charles
413,Lilly
414,Nona
415,Berniece
416,Helena
417,Roslyn
418,Georgie
419,Corine
420,Charmaine
421,Edythe
422,Lorena
423,Queen
424,Louella
425,Jaunita
426,Mercedes
427,Emogene
428,Carole
429,Elena
430,Marietta
431,Amanda
432,Judy
433,Delphine
434,Sheila
435,Elouise
436,Lelia
437,Marceline
438,Adelaide
439,Eliza
440,Lessie
441,Madelyn
442,Callie
443,Greta
444,Sandra
445,Dorris
446,Jannie
447,Pansy
448,Zelda
449,Allene
450,Clare
451,George
452,Lorine
453,Esperanza
454,Ester
455,Evangeline
456,Ima
457,Bennie
458,Millicent
459,Leota
460,Philomena
461,Iola
462,Gene
463,Kay
464,Winona
465,Doreen
466,Hester
467,Monica
468,Freddie
469,Leta
470,Zella
471,Faith
472,Joe
473,Ione
474,Alene
475,Beryl
476,Johanna
477,Maudie
478,Josefina
479,Julie
480,Germaine
481,Ardis
482,Dessie
483,Katharine
484,Richard
485,Juana
486,Retha
487,Francisca
488,Claudine
489,Roxie
490,Tillie
491,Althea
492,Bonita
493,Maurine
494,Marjory
495,Sophia
496,Syble
497,Janis
498,Bobby
499,Rae
500,Lucia
501,Manuela
502,Charlie
503,Dawn
504,Gwen
505,Rosalyn
506,Angie
507,Jenny
508,Glenda
509,Sonia
510,Elda
511,Georgette
512,Marylou
513,Joseph
514,Petra
515,Twila
516,Camille
517,Gussie
518,Valerie
519,Isabella
520,Dortha
521,Gretchen
522,Phoebe
523,Vilma
524,Oma
525,Vada
526,Velda
527,Wilhelmina
528,Edwina
529,Gail
530,Verda
531,Delma
532,Isabell
533,Madeleine
534,Shirlee
535,Leora
536,Donald
537,Nita
538,Floy
539,Alfreda
540,Belva
541,Laurel
542,Verla
543,Charline
544,Vida
545,Alva
546,Doretha
547,Hallie
548,Margret
549,Hellen
550,Rosalee
551,Vernice
552,Erna
553,Marlys
554,Sharon
555,Arleen
556,Billy
557,Elsa
558,Augusta
559,Aurelia
560,Birdie
561,Enid
562,Lucinda
563,Rowena
564,Elisabeth
565,Louisa
566,Yvette
567,Dorotha
568,Elisa
569,Lauretta
570,Magdalene
571,Minerva
572,Valeria
573,Reta
574,Vernell
575,Janette
576,Rhea
577,Rosalind
578,Theodora
579,Elise
580,Fanny
581,Freida
582,Johnie
583,Harriette
584,Myrtis
585,Pearline
586,Socorro
587,Carolina
588,Dovie
589,Juliette
590,Oleta
591,Terry
592,Thomas
593,Justine
594,Alvina
595,Lavon
596,Sammie
597,Mazie
598,Ouida
599,Romona
600,Edward
601,Theda
602,Tina
603,Veda
604,Agatha
605,Ava
606,Hortense
607,Ofelia
608,Billye
609,Gertie
610,Nan
611,Lue
612,Rubye
613,Elvera
614,Margarette
615,Celeste
616,Kate
617,Larue
618,Deborah
619,Florene
620,Camilla
621,Zola
622,Madonna
623,Mozelle
624,Tessie
625,Celestine
626,Ardith
627,Roma
628,Alpha
629,Blanch
630,Catharine
631,Lavern
632,Linnie
633,Stephanie
634,Berta
635,Georgiana
636,Noreen
637,Paul
638,Una
639,Kitty
640,Lura
641,Ursula
642,Darleen
643,Leonora
644,Myrtice
645,Carlene
646,Gayle
647,Marianna
648,Eldora
649,Garnet
650,Adrienne
651,Albertha
652,Filomena
653,Gerry
654,Lynn
655,Jeane
656,Lona
657,Martina
658,Cassie
659,Ona
660,Roselyn
661,Caryl
662,Maryjane
663,Treva
664,Emilia
665,Vesta
666,Adela
667,Eleanora
668,Georgianna
669,Ethelyn
670,Idella
671,Pattie
672,Lavina
673,Artie
674,Daphne
675,Easter
676,Jayne
677,Margarett
678,Mayme
679,Andrea
680,Clementine
681,Frank
682,Ladonna
683,Peggie
684,Rosina
685,Adell
686,Angelita
687,Antonette
688,Kathrine
689,Raymond
690,Katheryn
691,Lettie
692,Dottie
693,Leslie
694,Magdalena
695,Albina
696,Annabell
697,Laverna
698,Leone
699,Marilynn
700,Marvel
701,Mina
702,Vergie
703,Carmel
704,Catalina
705,Gearldine
706,Ira
707,Magnolia
708,Novella
709,Pamela
710,Alda
711,Elna
712,Marlene
713,Mittie
714,Orpha
715,Amalia
716,Bobbye
717,Norene
718,Evelyne
719,Hettie
720,Maybelle
721,Cecil
722,Christene
723,Jack
724,Elizebeth
725,Lovie
726,Luz
727,Meredith
728,Neoma
729,Odell
730,Ray
731,Arthur
732,Francine
733,Mickey
734,Rubie
735,Willia
736,Belle
737,Carla
738,Jeraldine
739,Abbie
740,Cleta
741,Elmira
742,Concepcion
743,Crystal
744,Donnie
745,Harold
746,Loyce
747,Marcelle
748,Romaine
749,Delois
750,Felicia
751,Gay
752,Lilia
753,Melvina
754,Norine
755,Raquel
756,Ivy
757,Leonor
758,Walter
759,Audry
760,Charleen
761,Denise
762,Jonnie
763,Rosaline
764,Tressie
765,Cathrine
766,Darline
767,Dorcas
768,Elease
769,Ferne
770,Georgina
771,Lucretia
772,Wynona
773,Annamae
774,Dale
775,Estell
776,Herminia
777,Jeanie
778,Berneice
779,Bernita
780,Emilie
781,Carmelita
782,Elida
783,Nova
784,Vernie
785,Vincenza
786,Ardella
787,Delphia
788,Jeannie
789,Lida
790,Sonya
791,Ana
792,Annetta
793,Eloisa
794,Adella
795,Era
796,Henry
797,Jacquelin
798,Rosanna
799,Zora
800,Cathryn
801,Claudie
802,Eve
803,Mozell
804,Vivien
805,Almeda
806,Cordelia
807,Dorene
808,Georgene
809,Imelda
810,Lavada
811,Leatha
812,Lulu
813,Maud
814,Roseann
815,Zona
816,Anastasia
817,Audra
818,Karen
819,Marlyn
820,Maxie
821,Beatriz
822,Hazle
823,Kenneth
824,Luetta
825,Annabel
826,Christeen
827,Palma
828,Trinidad
829,Vina
830,Willodean
831,Clyde
832,Ernestina
833,Eugene
834,Lina
835,Luvenia
836,Sherry
837,Tomasa
838,Winnifred
839,Alvera
840,Elenora
841,Josefa
842,Ossie
843,Susanne
844,Vita
845,Amparo
846,Bella
847,Estela
848,Freeda
849,Lea
850,Lyla
851,Natalia
852,Patti
853,Rutha
854,Cherie
855,Cruz
856,Evie
857,Ines
858,Mandy
859,Nathalie
860,Nila
861,Velva
862,Adelle
863,Aletha
864,Benita
865,Bernardine
866,Bethel
867,Earl
868,Lonnie
869,Sofia
870,Doloris
871,Evalyn
872,Florida
873,Idell
874,Johnny
875,Kattie
876,Leonore
877,Marilou
878,Nanette
879,Nedra
880,Ocie
881,Ardell
882,Dana
883,Esta
884,Luisa
885,Madie
886,Naoma
887,Willene
888,Ardelle
889,Cherry
890,David
891,Jeanine
892,Joline
893,Joye
894,Maurice
895,Merna
896,Cathleen
897,Elmer
898,Felicitas
899,Juliet
900,Nada
901,Rachael
902,Adelina
903,Altha
904,Bridget
905,Carroll
906,Corene
907,Garnett
908,Hortencia
909,Hortensia
910,Libby
911,Malinda
912,Maryellen
913,Paulina
914,Rosamond
915,Santa
916,Toni
917,Waneta
918,Bulah
919,Dorathy
920,Gaynell
921,Golda
922,Savannah
923,Sibyl
924,Albert
925,Beaulah
926,Chloe
927,Dena
928,Evangelina
929,Fred
930,Jeanetta
931,Jocelyn
932,Leanna
933,Viva
934,Zoe
935,Zula
936,Arvilla
937,Elois
938,Juliana
939,Lavinia
940,Lawanda
941,Lennie
942,Lidia
943,Lita
944,Louis
945,Mafalda
946,Marina
947,Aida
948,Lolita
949,Melvin
950,Myrle
951,Octavia
952,Theo
953,Verona
954,Augustine
955,Bettylou
956,Carl
957,Carma
958,Jettie
959,Lyda
960,Mardell
961,Vonda
962,Dean
963,Harry
964,Marva
965,Sidney
966,Susanna
967,Adelia
968,Colette
969,Delfina
970,Delilah
971,Elvie
972,Rosalia
973,Sondra
974,Erlinda
975,Eulalia
976,Jamie
977,Louvenia
978,Marilee
979,Meta
980,Rozella
981,Ruthe
982,Verdie
983,Alverta
984,Clarissa
985,Eda
986,Elinore
987,Emmer
988,Emmie
989,Mathilda
990,Nella
991,Phylis
992,Rosia
993,Wava
994,Ceola
995,Dorine
996,Elayne
997,Ellie
998,Hildred
999,Howard
1000,Jolene
