Rank,Girl Name,Boy Name
1,Mary,Robert
2,Betty,James
3,Dorothy,John
4,Helen,William
5,Margaret,Charles
6,Doris,Richard
7,Barbara,Donald
8,Ruth,George
9,Shirley,Joseph
10,Patricia,Edward
11,Virginia,Thomas
12,Jean,Frank
13,Joan,Paul
14,Dolores,Jack
15,Elizabeth,Raymond
16,Frances,Harold
17,Lois,David
18,Mildred,Kenneth
19,Evelyn,Walter
20,Anna,Eugene
21,Alice,Henry
22,Marie,Arthur
23,Joyce,Billy
24,Phyllis,Albert
25,Norma,Herbert
26,Rose,Ralph
27,Martha,Harry
28,Gloria,Carl
29,Irene,Willie
30,Marjorie,Joe
31,Louise,Howard
32,Nancy,Louis
33,Marilyn,Gerald
34,Catherine,Fred
35,Florence,Roy
36,Ruby,Earl
37,Annie,Clarence
38,Eleanor,Lawrence
39,Beverly,Francis
40,Lillian,Norman
41,Thelma,Alfred
42,Lorraine,Leonard
43,Geraldine,Ernest
44,Gladys,Anthony
45,Josephine,Ronald
46,Ann,Marvin
47,Donna,Daniel
48,June,Stanley
49,Theresa,Melvin
50,Pauline,Bobby
51,Edna,Leroy
52,Rita,Bernard
53,Marion,Samuel
54,Grace,Michael
55,Bernice,Peter
56,Ethel,Russell
57,Lucille,Ray
58,Audrey,Floyd
59,Edith,Andrew
60,Juanita,Leo
61,Wanda,Jerry
62,Jane,Lloyd
63,Carol,Bill
64,Hazel,Roger
65,Clara,Theodore
66,Wilma,Edwin
67,Elaine,Frederick
68,Sarah,Gene
69,Emma,Wayne
70,Peggy,Elmer
71,Esther,Vernon
72,Beatrice,Clifford
73,Charlotte,Dale
74,Delores,Clyde
75,Marian,Herman
76,Willie,Philip
77,Carolyn,Alvin
78,Elsie,Don
79,Billie,Gordon
80,Rosemary,Glenn
81,Vivian,Leon
82,Janet,Vincent
83,Eva,Martin
84,Katherine,Lewis
85,Maxine,Lee
86,Bonnie,Allen
87,Jacqueline,Charlie
88,Julia,Lester
89,Kathleen,Bob
90,Laura,Harvey
91,Anne,Gilbert
92,Jeanne,Warren
93,Bertha,Jesse
94,Agnes,Milton
95,Gertrude,Arnold
96,Ida,Chester
97,Ellen,Douglas
98,Eileen,Jimmie
99,Vera,Curtis
100,Maria,Victor
101,Joanne,Cecil
102,Ella,Eddie
103,Lillie,Johnnie
104,Kathryn,Roland
105,Arlene,Sam
106,Alma,Wallace
107,Bessie,Benjamin
108,Margie,Jose
109,Viola,Calvin
110,Jessie,Jerome
111,Violet,Manuel
112,Sally,Bruce
113,Nellie,Johnny
114,Pearl,Willard
115,Lucy,Jimmy
116,Georgia,Edgar
117,Myrtle,Oscar
118,Patsy,Marion
119,Sylvia,Claude
120,Ramona,Patrick
121,Mattie,Junior
122,Leona,Billie
123,Christine,Glen
124,Minnie,Hubert
125,Anita,Maurice
126,Roberta,Stephen
127,Loretta,Virgil
128,Velma,Max
129,Rosa,Jessie
130,Geneva,Everett
131,Jeanette,Wilbur
132,Mae,Jim
133,Sara,Dean
134,Claire,Tom
135,Harriet,Larry
136,Stella,Leslie
137,Janice,Duane
138,Lena,Keith
139,Naomi,Hugh
140,Jo,Rudolph
141,Dora,Homer
142,Genevieve,Nicholas
143,Alberta,Wesley
144,Joann,Tommy
145,Eunice,Luther
146,Bobbie,Alan
147,Mabel,Morris
148,Carrie,Franklin
149,Muriel,Sidney
150,Opal,Willis
151,Emily,Phillip
152,Jennie,Lyle
153,Cora,Horace
154,Rosie,Dennis
155,Marguerite,Earnest
156,Verna,Alexander
157,Hilda,Delbert
158,Lula,Bennie
159,Constance,Ben
160,Darlene,Allan
161,Beulah,Salvatore
162,Blanche,Steve
163,Lola,Oliver
164,Hattie,Juan
165,Inez,Tony
166,Erma,Clayton
167,Rachel,Ted
168,Yvonne,Dick
169,Fannie,Jay
170,Laverne,Julius
171,Caroline,Edmund
172,Jeannine,Freddie
173,Madeline,Guy
174,Imogene,Orville
175,Rosalie,Dan
176,Mamie,Otis
177,Joy,Angelo
178,Ada,Clifton
179,Flora,Jackie
180,Lila,Alex
181,Rebecca,Jesus
182,Daisy,Leland
183,Faye,Clinton
184,Irma,Nathaniel
185,Miriam,Irving
186,Colleen,Antonio
187,Carmen,Archie
188,Mable,Merle
189,Marcella,Matthew
190,Bettie,Lonnie
191,Eula,Alton
192,Teresa,Carroll
193,Nora,Lowell
194,Eloise,Darrell
195,Johnnie,Mike
196,Iris,Neil
197,Nina,Marshall
198,Sue,Ramon
199,Antoinette,Wilbert
200,Charlene,Myron
201,Jeannette,Ira
202,Susie,Ivan
203,Rosemarie,Jacob
204,Ernestine,Irvin
205,Estelle,Ervin
206,Olga,Wendell
207,Gwendolyn,Karl
208,Regina,Dewey
209,Bette,Wilfred
210,Susan,Bobbie
211,Della,Forrest
212,Maggie,Elbert
213,Lorene,Malcolm
214,Priscilla,Julian
215,Sadie,Nelson
216,Victoria,Nick
217,Melba,Laurence
218,Winifred,Isaac
219,Diane,Pete
220,Angelina,Norbert
221,Henrietta,Eldon
222,Katie,Mark
223,Lydia,Perry
224,Annette,Sylvester
225,Janie,Rufus
226,Bettye,Bert
227,Freda,Doyle
228,Jewel,Carlos
229,Amelia,Gerard
230,Ollie,Loren
231,Fern,Burton
232,Ina,Ellis
233,Angela,Rodney
234,Lottie,Gary
235,Isabel,Francisco
236,Deloris,Owen
237,Nettie,Byron
238,Connie,Tommie
239,Essie,Nathan
240,Therese,Mack
241,Judith,Loyd
242,Luella,Troy
243,Nadine,Fredrick
244,Fay,Grady
245,Olive,Sherman
246,Iva,Carlton
247,Reba,Irwin
248,Natalie,Emil
249,Ora,Felix
250,Patty,Percy
251,Sophie,Roosevelt
252,Lela,Rex
253,Sallie,Johnie
254,Paula,Ruben
255,Dorthy,Benny
256,Adeline,Pedro
257,Etta,Dwight
258,Angeline,Aaron
259,Marianne,Dominick
260,Suzanne,Seymour
261,Veronica,Boyd
262,Pat,Otto
263,Cleo,August
264,Marcia,Conrad
265,Addie,Mario
266,Leola,Reginald
267,May,Murray
268,Dorothea,Grover
269,Selma,Emmett
270,Jewell,Harley
271,Cecelia,Raul
