Rank,Girl Name,Boy Name
1,Mary,Michael
2,Linda,Robert
3,Deborah,James
4,Patricia,John
5,Susan,David
6,Debra,William
7,Barbara,Richard
8,Karen,Thomas
9,Nancy,Gary
10,Cynthia,Charles
11,Donna,Steven
12,Pamela,Mark
13,Sandra,Joseph
14,Kathleen,Donald
15,Carol,Ronald
16,Sharon,Paul
17,Diane,Kenneth
18,Brenda,Daniel
19,Janet,Larry
20,Elizabeth,Stephen
21,Margaret,Dennis
22,Cheryl,Edward
23,Kathy,Jeffrey
24,Denise,George
25,Janice,Gregory
26,Rebecca,Timothy
27,Carolyn,Terry
28,Joyce,Kevin
29,Judy,Douglas
30,Judith,Bruce
31,Beverly,Jerry
32,Catherine,Anthony
33,Shirley,Randy
34,Teresa,Roger
35,Marilyn,Raymond
36,Betty,Frank
37,Gail,Peter
38,Paula,Patrick
39,Connie,Lawrence
40,Joan,Scott
41,Robin,Wayne
42,Gloria,Danny
43,Christine,Alan
44,Ann,Gerald
45,Laura,Keith
46,Martha,Ricky
47,Theresa,Carl
48,Peggy,Brian
49,Jane,Walter
50,Vicki,Dale
51,Kathryn,Craig
52,Bonnie,Arthur
53,Jo,Willie
54,Rose,Johnny
55,Dorothy,Randall
56,Jean,Roy
57,Diana,Jack
58,Wanda,Stanley
59,Cathy,Henry
60,Sheila,Harold
61,Virginia,Ralph
62,Sherry,Philip
63,Lynn,Glenn
64,Katherine,Christopher
65,Maria,Billy
66,Ruth,Rodney
67,Rita,Joe
68,Jacqueline,Barry
69,Vickie,Russell
70,Julie,Andrew
71,Rhonda,Samuel
72,Helen,Bobby
73,Lisa,Albert
74,Elaine,Jimmy
75,Phyllis,Phillip
76,Darlene,Steve
77,Ellen,Eugene
78,Joanne,Ronnie
79,Marie,Martin
80,Anne,Howard
81,Alice,Louis
82,Suzanne,Allen
83,Frances,Frederick
84,Sally,Curtis
85,Victoria,Leonard
86,Marsha,Harry
87,Valerie,Ernest
88,Terry,Micheal
89,Michele,Eric
90,Marcia,Jeffery
91,Cindy,Eddie
92,Debbie,Melvin
93,Doris,Fred
94,Michelle,Francis
95,Wendy,Darrell
96,Anita,Lee
97,Maureen,Marvin
98,Laurie,Earl
99,Leslie,Norman
100,Terri,Tommy
101,Sylvia,Jay
102,Roberta,Rick
103,Sarah,Victor
104,Marian,Vincent
105,Anna,Tony
106,Sue,Bradley
107,Jill,Jose
108,Jennifer,Clarence
109,Lois,Kim
110,Evelyn,Dean
111,Constance,Jon
112,Jeanne,Clifford
113,Charlotte,Rickey
114,Glenda,Jerome
115,Eileen,Theodore
116,Dianne,Alfred
117,Yvonne,Calvin
118,Angela,Ray
119,Colleen,Jesse
120,Lorraine,Don
121,Lori,Jonathan
122,Gwendolyn,Gordon
123,Stephanie,Bernard
124,Dawn,Matthew
125,Loretta,Leroy
126,Charlene,Warren
127,Julia,Joel
128,Norma,Herbert
129,Joann,Edwin
130,Beth,Mike
131,Jan,Glen
132,Renee,Benjamin
133,Sheryl,Marc
134,Kim,Alvin
135,Carla,Nicholas
136,Andrea,Duane
137,Regina,Leslie
138,Louise,Garry
139,Amy,Dan
140,Irene,Leon
141,Marlene,Mitchell
142,Vanessa,Lloyd
143,Geraldine,Guy
144,Juanita,Vernon
145,Claudia,Dwight
146,Kay,Lonnie
147,Gayle,Neil
148,Jeanette,Gilbert
149,Audrey,Allan
150,Annie,Jackie
151,Joy,Gene
152,June,Floyd
153,Toni,Juan
154,Annette,Brad
155,Patsy,Wesley
156,Vivian,Lewis
157,Lynne,Franklin
158,Roxanne,Reginald
159,Marjorie,Chris
160,Rosemary,Robin
161,Shelley,Clyde
162,Ruby,Donnie
163,Penny,Randolph
164,Sara,Lester
165,Rosa,Dana
166,Holly,Karl
167,Patti,Kent
168,Kimberly,Kurt
169,Arlene,Manuel
170,Melissa,Kerry
171,Vicky,Jimmie
172,Marianne,Carlos
173,Lynda,Leo
174,Dolores,Jim
175,Yolanda,Milton
176,Melinda,Bill
177,Delores,Gerard
178,Melanie,Stuart
179,Becky,Freddie
180,Mildred,Daryl
181,Monica,Harvey
182,Rachel,Charlie
183,Janis,Johnnie
184,Carmen,Terrence
185,Jackie,Chester
186,Josephine,Herman
187,Eva,Lynn
188,Belinda,Tom
189,Edna,Rex
190,Shelia,Kirk
191,Veronica,Ted
192,Luann,Darryl
193,Esther,Roland
194,Lillian,Cecil
195,Ramona,Todd
196,Jacquelyn,Arnold
197,Lydia,Oscar
198,Candace,Ruben
199,Melody,Perry
200,Georgia,Fredrick
201,Lucy,Alexander
202,Emma,Brent
203,Carole,Nathaniel
204,Lou,Bryan
205,Janie,Maurice
206,Nina,Tyrone
207,Margie,Antonio
208,Paulette,Claude
209,Sherri,Terrance
210,Pauline,Marshall
211,Edith,Ricardo
212,Dianna,Neal
213,Grace,Mario
214,Christina,Byron
215,Bobbie,Clifton
216,Lee,Sidney
217,Dana,Luis
218,Emily,Rickie
219,Marion,Ross
220,Lucille,Jessie
221,Carrie,Jeff
222,Priscilla,Wallace
223,Wilma,Aaron
224,Marla,Kelly
225,Billie,Nathan
226,Gladys,Greg
227,Patty,Gregg
228,Thelma,Nelson
229,Debora,Wendell
230,Tina,Hugh
231,Vera,Lance
232,Bonita,Morris
233,Mona,Benny
234,Clara,Edgar
235,Ethel,Marcus
236,Patrice,Randal
237,Nora,Lyle
238,Bertha,Sam
239,Maryann,Clayton
240,Doreen,Carlton
241,Karla,Dave
242,Eleanor,Marion
243,Willie,Francisco
244,Ella,Tim
245,Faye,Jesus
246,Jody,Clinton
247,Dale,Rocky
248,Beatrice,Raul
249,Bernice,Bradford
250,Rosie,Earnest
251,Sherrie,Sammy
252,Lynette,Jan
253,Ida,Everett
254,Lillie,Roberto
255,Miriam,Wade
256,Hazel,Ben
257,Florence,Otis
258,Claire,Bennie
259,Gale,Virgil
260,Alma,Alex
261,Francine,Max
262,Betsy,Clark
263,Bernadette,Andre
264,Lucinda,Laurence
265,Maxine,Ira
266,Jamie,Bob
267,Cecilia,Frankie
268,Deanna,Troy
269,Nadine,Loren
270,Antoinette,Willard
271,Myra,Elmer
272,Irma,Rudy
273,April,Geoffrey
274,Kathie,Luther
275,Robyn,Terence
276,Teri,Rudolph
277,Sheri,Hector
278,Susie,Salvatore
279,Alicia,Sylvester
280,Jeannie,Myron
281,Joni,Rodger
282,Jayne,Grant
283,Dora,Ramon
284,Therese,Horace
285,Gina,Miguel
286,Laurel,Darrel
287,Cathleen,Roosevelt
288,Heidi,Edmund
289,Kristine,Delbert
290,Ginger,Pedro
291,Jeannette,Malcolm
292,Stella,Alton
293,Jana,Julius
294,Jenny,Stewart
295,Iris,Isaac
296,Naomi,Mickey
297,Janine,Fernando
298,Lana,Denis
299,Cheri,Roderick
300,Marguerite,Van
301,Jennie,Kenny
302,Caroline,Angelo
303,Jeri,Armando
304,Trudy,Monte
305,Jessie,Felix
306,Shelly,Jacob
307,Crystal,Sherman
308,Rosanne,Unknown
309,Velma,Archie
310,Dixie,Dwayne
311,Kathi,Oliver
312,Rosemarie,Tommie
313,Lauren,Lorenzo
314,Harriet,Stephan
315,Margo,Doyle
316,Terrie,Leland
317,Lorna,Cary
318,Darla,Wilbert
319,Janette,Hubert
320,Marcella,Derrick
321,Deloris,Forrest
322,Mattie,Jerald
323,Sheree,Andy
324,Gwen,Joey
325,Cecelia,Ivan
326,Faith,Jeffry
327,Rosalie,Rene
328,Tamara,Julian
329,Christy,Pete
330,Hilda,Preston
331,Bessie,Teddy
332,Sandy,Rufus
333,Adrienne,Lowell
334,Geneva,Homer
335,Olivia,Mack
336,Unknown,Ervin
337,Cassandra,Willis
338,Gay,Tracy
339,Susanne,Angel
340,Rochelle,Kelvin
341,Olga,Dirk
342,Guadalupe,Nick
343,Celeste,Brett
344,Alison,Shawn
345,Gayla,Carroll
346,Minnie,Wilbur
347,Cora,Grady
348,Tracy,Marty
349,Tanya,Rafael
350,Johnnie,Arturo
351,Lora,Hal
352,Molly,Sean
353,Candice,Alfonso
354,Della,Sheldon
355,Lena,Alfredo
356,Luanne,Conrad
357,Madeline,Dallas
358,Verna,Ron
359,Kerry,Freddy
360,Ronda,Carey
361,Corinne,Kyle
362,Viola,Owen
363,Karin,Derek
364,Leona,Dewey
365,Margarita,Ellis
366,Ernestine,Alonzo
367,Gretchen,Ken
368,Leah,Adrian
369,Shannon,Royce
370,Lola,Percy
371,Mae,Travis
372,Nellie,Lionel
373,Celia,Monty
374,Elsie,Sammie
375,Heather,Dominic
376,Ava,Garland
377,Sonia,Shane
378,Agnes,Miles
379,Glenna,Christian
380,Amelia,Noel
381,Laverne,Irvin
382,Alberta,Elbert
383,Katie,Bert
384,Yvette,Jorge
385,Daisy,Jerrold
386,Cherie,Boyd
387,Polly,Rodolfo
388,Pearl,Clay
389,Diann,Guadalupe
390,Jolene,Aubrey
391,Dona,Marlin
392,Jeanine,Gerry
393,Jeannine,Wilson
394,Hope,Cornelius
395,Jacalyn,Buddy
396,Penelope,Alberto
397,Camille,Dexter
398,Freda,Kirby
399,Noreen,Blaine
400,Joanna,Cleveland
401,Rosalind,Darwin
402,Helene,Louie
403,Suzan,Dominick
404,Bridget,Ronny
405,Delia,Pat
406,Kelly,Al
407,Reba,Curt
408,Violet,Stevie
409,Ada,Galen
410,Sondra,Merle
411,Denice,Edmond
412,Melba,Jason
