Rank,Girl Name,Boy Name
1,Mary,John
2,Anna,William
3,Helen,James
4,Margaret,George
5,Ruth,Charles
6,Ethel,Joseph
7,Elizabeth,Frank
8,Florence,Robert
9,Marie,Edward
10,Emma,Henry
11,Lillian,Harry
12,Alice,Thomas
13,Edna,Walter
14,Clara,Arthur
15,Bertha,Albert
16,Minnie,Fred
17,Grace,Clarence
18,Bessie,Willie
19,Annie,Roy
20,Rose,Paul
21,Mabel,Earl
22,Hazel,Louis
23,Gertrude,Harold
24,Ida,Raymond
25,Pearl,Carl
26,Martha,Richard
27,Esther,Joe
28,Frances,David
29,Edith,Ernest
30,Myrtle,Ralph
31,Elsie,Samuel
32,Eva,Charlie
33,Gladys,Howard
34,Nellie,Herbert
35,Sarah,Jesse
36,Ella,Elmer
37,Laura,Andrew
38,Agnes,Daniel
39,Mildred,Francis
40,Catherine,Jack
41,Irene,Oscar
42,Louise,Alfred
43,Lillie,Sam
44,Julia,Will
45,Carrie,Eugene
46,Dorothy,Lawrence
47,Hattie,Leo
48,Lena,Lee
49,Mattie,Herman
50,Josephine,Ray
51,Alma,Benjamin
52,Cora,Peter
53,Jennie,Michael
54,Blanche,Claude
55,Mae,Floyd
56,Maude,Lewis
57,Jessie,Frederick
58,Mamie,Clyde
59,Lucy,Edwin
60,Stella,Leonard
61,Katherine,Martin
62,Viola,Tom
63,Ada,Chester
64,Lula,Russell
65,Fannie,Lester
66,Ruby,Clifford
67,Marion,Lloyd
68,Dora,Edgar
69,Maggie,Ben
70,Beatrice,Harvey
71,Nora,Jim
72,Sadie,Leroy
73,Ellen,Anthony
74,Rosa,Luther
75,Pauline,Hugh
76,Willie,Eddie
77,Beulah,Guy
78,Marguerite,Stanley
79,Susie,Homer
80,Effie,Otto
81,Vera,Ed
82,May,Bernard
83,Daisy,Jacob
84,Evelyn,Theodore
85,Della,Leslie
86,Lucille,Leon
87,Nettie,Alexander
88,Kathryn,Archie
89,Virginia,Jessie
90,Olive,Everett
91,Lydia,Allen
92,Lottie,Philip
93,Georgia,Patrick
94,Leona,Donald
95,Hilda,Horace
96,Emily,Victor
97,Flora,Cecil
98,Nancy,Milton
99,Katie,Oliver
100,Lizzie,Isaac
101,Sallie,Ira
102,Eleanor,Alvin
103,Charlotte,August
104,Bernice,Norman
105,Ann,Sidney
106,Addie,Kenneth
107,Etta,Glenn
108,Theresa,Julius
109,Lola,Bert
110,Caroline,Marion
111,Harriet,Charley
112,Iva,Alex
113,Lela,Stephen
114,Anne,Lonnie
115,Jane,Melvin
116,Henrietta,Bryan
117,Ollie,Percy
118,Ora,Willard
119,Nannie,Mack
120,Inez,Max
121,Estelle,Rufus
122,Loretta,Wesley
123,Lois,Willis
124,Marjorie,Earnest
125,Goldie,Emil
126,Essie,Virgil
127,Mollie,Morris
128,Rebecca,Hobart
129,Amanda,Dan
130,Mable,Wallace
131,Amelia,Gilbert
132,Eula,Vernon
133,Estella,Maurice
134,Olga,Warren
135,Violet,Otis
136,Eunice,Matthew
137,Rachel,Mckinley
138,Susan,Wilbur
139,Betty,Hubert
140,Sylvia,Mark
141,Frieda,Dave
142,Matilda,Marshall
143,Sara,Gordon
144,Verna,Johnnie
145,Barbara,Emmett
146,Hannah,Glen
147,Amy,Vincent
148,Nina,Perry
149,Flossie,Sylvester
150,Rosie,Amos
151,Maria,Edmund
152,Doris,Nathan
153,Genevieve,Abraham
154,Kate,Rudolph
155,Alta,Curtis
156,Lucile,Ellis
157,Maud,Nicholas
158,Victoria,Jose
159,Madeline,Manuel
160,Sophia,Arnold
161,Christine,Clayton
162,Ola,Sherman
163,Naomi,Calvin
164,Marian,Adam
165,Augusta,Bennie
166,Irma,Elbert
167,Eliza,Franklin
168,Thelma,Clifton
169,Kathleen,Gerald
170,Alberta,Gus
171,Celia,Jerry
172,Sophie,Steve
173,Jean,Adolph
174,Velma,Clinton
175,Freda,Marvin
176,Belle,Ollie
177,Ina,Roland
178,Selma,Claud
179,Isabel,Dennis
180,Luella,Jasper
181,Lulu,Reuben
182,Josie,Alonzo
183,Vivian,Orville
184,Janie,Phillip
185,Allie,Jake
186,Fern,Elijah
187,Nell,Forrest
188,Millie,Irving
189,Callie,Jess
190,Winifred,Bill
191,Virgie,Nelson
192,Teresa,Cornelius
193,Winnie,Mike
194,Rena,Simon
195,Lila,Roscoe
196,Elva,Felix
197,Geneva,Owen
198,Norma,Ross
199,Erma,Moses
200,Cecelia,Harrison
201,Delia,Irvin
202,Tillie,Jay
203,Adeline,Jerome
204,Mayme,Johnie
205,Opal,Grover
206,Sally,Christopher
207,Bertie,Nathaniel
208,Isabelle,Wilson
209,Lora,Douglas
210,Jeanette,Ivan
211,Leah,Timothy
212,Miriam,Dock
213,Cecilia,Grant
214,Dollie,Wilfred
215,Gussie,Roger
216,Juanita,Aaron
217,Bonnie,Bruce
218,Birdie,Noah
219,Elma,Alva
220,Myra,Levi
221,Johanna,Don
222,Lelia,Harley
223,Adele,Millard
224,Bess,Dewey
225,Katharine,Juan
226,Hester,Monroe
227,Carolyn,Pete
228,Leila,Silas
229,Regina,Wade
230,Veronica,Austin
231,Cecile,Jeff
232,Muriel,Wiley
233,Leola,Leland
234,Anita,Karl
235,Louisa,Byron
236,Jeannette,Laurence
237,Cleo,Barney
238,Hallie,Clark
239,Lenora,Edmond
240,Faye,Grady
241,Maudie,Julian
242,Roxie,Mary
243,Harriett,Cleveland
244,Hettie,Loyd
245,Adelaide,Tony
246,Cornelia,Ervin
247,Lou,Wayne
248,Margie,Ike
249,Rhoda,Augustus
250,Zella,Chris
251,Elsa,Earle
252,Hulda,Preston
253,Letha,Emanuel
254,Ila,Abe
255,Bettie,Aubrey
256,Lucinda,Carroll
257,Meta,Erwin
258,Abbie,Forest
259,Lilly,Ruben
260,Mathilda,Fredrick
261,Sue,Malcolm
262,Lessie,Garrett
263,Gertie,Hobert
264,Christina,Neil
265,Helena,Anton
