Rank,Girl Name,Boy Name
1,Mary,John
2,Helen,William
3,Anna,James
4,Margaret,George
5,Ruth,Charles
6,Elizabeth,Joseph
7,Marie,Robert
8,Florence,Frank
9,Ethel,Edward
10,Lillian,Henry
11,Gladys,Thomas
12,Alice,Walter
13,Edna,Harry
14,Mildred,Arthur
15,Grace,Albert
16,Annie,Willie
17,Emma,Clarence
18,Clara,Fred
19,Bertha,Paul
20,Rose,Roy
21,Bessie,Harold
22,Dorothy,Raymond
23,Hazel,Earl
24,Mabel,Carl
25,Frances,Louis
26,Minnie,Richard
27,Gertrude,Joe
28,Myrtle,Ernest
29,Martha,Ralph
30,Irene,David
31,Pearl,Charlie
32,Edith,Jack
33,Esther,Samuel
34,Ida,Howard
35,Elsie,Herbert
36,Louise,Francis
37,Eva,Lawrence
38,Catherine,Elmer
39,Agnes,Alfred
40,Sarah,Andrew
41,Nellie,Sam
42,Ella,Leo
43,Josephine,Theodore
44,Laura,Eugene
45,Lillie,Lee
46,Julia,Floyd
47,Viola,Oscar
48,Carrie,Daniel
49,Ruby,Jesse
50,Mattie,Russell
51,Lena,Herman
52,Alma,Michael
53,Beatrice,Will
54,Mae,Leonard
55,Jessie,Clyde
56,Hattie,Benjamin
57,Thelma,Peter
58,Cora,Claude
59,Blanche,Ray
60,Mamie,Frederick
61,Lucy,Lester
62,Evelyn,Anthony
63,Marion,Lewis
64,Pauline,Martin
65,Stella,Edwin
66,Ada,Eddie
67,Lula,Tom
68,Willie,Lloyd
69,Jennie,Clifford
70,Lucille,Cecil
71,Katherine,Edgar
72,Fannie,Leroy
73,Vera,Ben
74,Beulah,Homer
75,Rosa,Chester
76,Virginia,Harvey
77,Maude,Donald
78,Leona,Kenneth
79,Dora,Luther
80,Maggie,Bernard
81,Nora,Jim
82,Ellen,Stanley
83,Marguerite,Norman
84,Eleanor,Philip
85,Sadie,Jessie
86,Bernice,Everett
87,Daisy,Leon
88,Susie,Allen
89,Ann,Leslie
90,Kathryn,Milton
91,Violet,Hugh
92,Hilda,Oliver
93,Nettie,Patrick
94,Theresa,Glenn
95,May,Alvin
96,Georgia,Horace
97,Effie,Melvin
98,Olive,Jacob
99,Emily,Guy
100,Della,Victor
101,Doris,Julius
102,Nancy,Alexander
103,Lydia,Ed
104,Anne,Johnnie
105,Charlotte,Archie
106,Lottie,Maurice
107,Flora,Marion
108,Lola,Charley
109,Lois,Stephen
110,Sallie,Virgil
111,Marjorie,Otto
112,Betty,Manuel
113,Ollie,Warren
114,Inez,Lonnie
115,Lizzie,Morris
116,Katie,Wesley
117,Lela,Marvin
118,Loretta,Ira
119,Goldie,Hubert
120,Iva,Alex
121,Mable,Dewey
122,Eunice,Willard
123,Harriet,Sidney
124,Eula,Gerald
125,Caroline,Isaac
126,Opal,Wallace
127,Ora,Earnest
128,Addie,Nathan
129,Sylvia,Vincent
130,Velma,Wilbur
131,Alberta,Gilbert
132,Henrietta,Vernon
133,Estelle,Bert
134,Etta,Jose
135,Rachel,Otis
136,Essie,Emil
137,Genevieve,Rufus
138,Verna,Percy
139,Nannie,Sylvester
140,Amelia,Dan
141,Maria,August
142,Lucile,Jerry
143,Victoria,Curtis
144,Rebecca,Mack
145,Susan,Roland
146,Vivian,Arnold
147,Madeline,Emmett
148,Rosie,Max
149,Jean,Willis
150,Jane,Dave
151,Mollie,Glen
152,Ola,Bill
