Rank,Girl Name,Boy Name
1,Mary,Michael
2,Susan,James
3,Linda,David
4,Debra,Robert
5,Karen,John
6,Deborah,William
7,Cynthia,Mark
8,Patricia,Richard
9,Barbara,Thomas
10,Donna,Steven
11,Nancy,Charles
12,Pamela,Joseph
13,Brenda,Gary
14,Sharon,Kenneth
15,Sandra,Donald
16,Cheryl,Daniel
17,Diane,Ronald
18,Carol,Paul
19,Cindy,Timothy
20,Kathy,Kevin
21,Kathleen,Jeffrey
22,Elizabeth,Larry
23,Janet,Gregory
24,Teresa,Stephen
25,Denise,Edward
26,Lisa,Brian
27,Debbie,Anthony
28,Julie,Dennis
29,Margaret,George
30,Robin,Douglas
31,Laura,Randy
32,Janice,Scott
33,Carolyn,Terry
34,Rebecca,Bruce
35,Kim,Jerry
36,Theresa,Keith
37,Catherine,Peter
38,Judy,Frank
39,Cathy,Raymond
40,Joyce,Ricky
41,Christine,Patrick
42,Kimberly,Roger
43,Diana,Christopher
44,Ann,Steve
45,Lori,Danny
46,Shirley,Lawrence
47,Connie,Wayne
48,Beverly,Alan
49,Paula,Carl
50,Betty,Dale
51,Vicki,Gerald
52,Rhonda,Jeffery
53,Judith,Mike
54,Gail,Russell
55,Sherry,Craig
56,Jane,Andrew
57,Darlene,Joe
58,Sheila,Walter
59,Wanda,Randall
60,Joan,Eric
61,Lynn,Johnny
62,Peggy,Glenn
63,Martha,Willie
64,Bonnie,Billy
65,Kathryn,Roy
66,Gloria,Arthur
67,Jean,Jack
68,Terri,Philip
69,Rose,Martin
70,Vickie,Rodney
71,Maria,Tony
72,Katherine,Barry
73,Laurie,Ronnie
74,Dorothy,Harold
75,Virginia,Henry
76,Valerie,Ralph
77,Leslie,Jimmy
78,Rita,Bobby
79,Michelle,Phillip
80,Tina,Curtis
81,Anita,Stanley
82,Marilyn,Samuel
83,Jo,Matthew
84,Ruth,Albert
85,Ellen,Micheal
86,Anne,Louis
87,Jennifer,Rick
88,Victoria,Jay
89,Angela,Howard
90,Phyllis,Darrell
91,Jacqueline,Allen
92,Terry,Eugene
93,Dawn,Dean
94,Joanne,Leonard
95,Helen,Eddie
96,Elaine,Jeff
97,Annette,Vincent
98,Marie,Victor
99,Michele,Frederick
100,Jill,Harry
101,Wendy,Ernest
102,Suzanne,Tommy
103,Maureen,Fred
104,Sue,Joel
105,Anna,Lee
106,Alice,Jim
107,Tammy,Bradley
108,Beth,Rickey
109,Sylvia,Jose
110,Stephanie,Jon
111,Renee,Marvin
112,Sheryl,Ray
113,Frances,Melvin
114,Amy,Calvin
115,Sally,Bryan
116,Sarah,Tom
117,Jeanne,Don
118,Colleen,Norman
119,Doris,Chris
120,Eileen,Tim
121,Roberta,Dan
122,Julia,Earl
123,Regina,Bill
124,Yvonne,Jonathan
125,Evelyn,Mitchell
126,Marcia,Jerome
127,Becky,Greg
128,Carla,Francis
129,Lorraine,Glen
130,Andrea,Clifford
131,Loretta,Alfred
132,Gwendolyn,Theodore
133,Charlotte,Jesse
134,Glenda,Edwin
135,Dianne,Clarence
136,Charlene,Duane
137,Joann,Bernard
138,Penny,Benjamin
139,Marianne,Marc
140,Jan,Gordon
141,Norma,Kurt
142,Vicky,Reginald
143,Joy,Todd
144,Marsha,Alvin
145,Lois,Perry
146,Melinda,Karl
147,Melissa,Warren
148,Patti,Leroy
149,Audrey,Guy
150,Doreen,Kent
151,Monica,Herbert
152,Melanie,Nicholas
153,Vivian,Brad
154,Constance,Dave
155,Dana,Kirk
156,Juanita,Leslie
157,Toni,Lonnie
158,Holly,Garry
159,Vanessa,Dwight
160,Lynne,Wesley
161,Debora,Vernon
162,Jackie,Kim
163,Kay,Gilbert
164,Belinda,Lloyd
165,Yolanda,Juan
166,Louise,Leon
167,Jeanette,Kelly
168,Rosemary,Robin
169,Irene,Gene
170,Christina,Floyd
171,Sherri,Bob
172,Carmen,Darryl
173,Gayle,Carlos
174,Patty,Brent
175,Carrie,Kerry
176,Jody,Clyde
177,Marlene,Donnie
178,Sara,Jackie
179,Gina,Daryl
180,Shelia,Franklin
181,Rosa,Neil
182,Melody,Lewis
183,Tracy,Lester
184,Pam,Manuel
185,Veronica,Ted
186,Grace,Dana
187,Kelly,Allan
188,Sandy,Gregg
189,Geraldine,Gerard
190,June,Leo
