Rank,Girl Name,Boy Name
1,Mary,John
2,Helen,William
3,Dorothy,James
4,Margaret,Robert
5,Ruth,Charles
6,Mildred,George
7,Virginia,Joseph
8,Elizabeth,Edward
9,Frances,Frank
10,Anna,Thomas
11,Evelyn,Walter
12,Marie,Richard
13,Alice,Harold
14,Florence,Raymond
15,Betty,Paul
16,Irene,Henry
17,Lillian,Donald
18,Doris,Albert
19,Rose,Arthur
20,Louise,Harry
21,Gladys,Jack
22,Edna,Ralph
23,Catherine,Willie
24,Ruby,Howard
25,Martha,Clarence
26,Josephine,Kenneth
27,Lucille,David
28,Ethel,Louis
29,Edith,Carl
30,Eleanor,Fred
31,Thelma,Earl
32,Hazel,Roy
33,Marjorie,Eugene
34,Grace,Francis
35,Annie,Joe
36,Pauline,Ernest
37,Jean,Stanley
38,Esther,Lawrence
39,Gertrude,Leonard
40,Lois,Herbert
41,Beatrice,Anthony
42,Bernice,Alfred
43,Clara,Samuel
44,Marion,Elmer
45,Emma,Bernard
46,Sarah,Michael
47,Elsie,Andrew
48,Julia,Norman
49,Ann,Leo
50,Agnes,Russell
51,Katherine,Daniel
52,Bertha,Edwin
53,Jane,Chester
54,Rita,Theodore
55,Eva,Leroy
56,Pearl,Melvin
57,Ida,Peter
58,Viola,Lloyd
59,Bessie,Floyd
60,Barbara,Clifford
61,Willie,Herman
62,Lorraine,Lester
63,Anne,Marvin
64,June,Frederick
65,Vera,Vernon
66,Kathryn,Charlie
67,Myrtle,Clyde
68,Geraldine,Victor
69,Nellie,Ray
70,Stella,Gerald
71,Laura,Philip
72,Vivian,Vincent
73,Juanita,Milton
74,Violet,Lewis
75,Jessie,Sam
76,Alma,Alvin
77,Sylvia,Jesse
78,Mabel,Cecil
79,Charlotte,Benjamin
80,Minnie,Leon
81,Lillie,Martin
82,Marian,Lee
83,Norma,Warren
84,Phyllis,Glenn
85,Maxine,Harvey
86,Wilma,Gordon
87,Ella,Willard
88,Genevieve,Oscar
89,Shirley,Edgar
90,Leona,Wayne
91,Lucy,Woodrow
92,Ellen,Claude
93,Jennie,Everett
94,Lena,Arnold
95,Mattie,Johnnie
96,Marguerite,Sidney
97,Blanche,Stephen
98,Opal,Wilbur
99,Mae,Eddie
100,Nancy,Morris
101,Kathleen,Allen
102,Theresa,Gilbert
103,Eileen,Virgil
104,Velma,Homer
105,Emily,Leslie
106,Georgia,Marion
107,Geneva,Wallace
108,Beulah,Maurice
109,Sophie,Jessie
110,Rosa,Max
111,Carrie,Irving
112,Sara,Dale
113,Harriet,Alexander
114,Patricia,Hugh
115,Audrey,Hubert
116,Christine,Glen
117,Inez,Luther
118,Loretta,Manuel
119,Eunice,Roland
120,Alberta,Curtis
121,Fannie,Douglas
122,Cora,Nicholas
123,Hilda,Julius
124,Dolores,Roger
125,Hattie,Steve
126,Janet,Ben
127,Dora,Horace
128,Wanda,Oliver
129,Ada,Franklin
130,Jeanne,Bill
131,Verna,Willis
132,Mamie,Mike
133,Muriel,Orville
134,Lula,Jerome
135,Jeanette,Wesley
136,Elaine,Tony
137,Olga,Alex
138,Maria,Jacob
139,Madeline,Earnest
140,Naomi,Tom
141,Estelle,Jose
142,Lola,Archie
143,Mable,Jimmie
144,Roberta,Edmund
145,Miriam,Don
146,Anita,Otis
147,Erma,Jerry
148,Daisy,Guy
149,Olive,Clayton
150,Rachel,Clifton
151,Susie,Bruce
