Rank,Girl Name,Boy Name
1,Mary,Robert
2,Dorothy,John
3,Betty,William
4,Helen,James
5,Margaret,Charles
6,Ruth,George
7,Virginia,Joseph
8,Doris,Richard
9,Mildred,Edward
10,Elizabeth,Donald
11,Frances,Thomas
12,Evelyn,Frank
13,Anna,Paul
14,Jean,Harold
15,Alice,Raymond
16,Marie,Walter
17,Shirley,Jack
18,Lois,Henry
19,Irene,Kenneth
20,Gloria,Arthur
21,Marjorie,Albert
22,Barbara,David
23,Martha,Harry
24,Florence,Eugene
25,Lillian,Ralph
26,Rose,Howard
27,Louise,Willie
28,Patricia,Carl
29,Catherine,Louis
30,Ruby,Clarence
31,Eleanor,Earl
32,Annie,Roy
33,Gladys,Fred
34,Norma,Joe
35,Thelma,Francis
36,Josephine,Lawrence
37,Edna,Ernest
38,Pauline,Leonard
39,June,Anthony
40,Phyllis,Stanley
41,Lucille,Norman
42,Edith,Herbert
43,Ethel,Alfred
44,Grace,Daniel
45,Hazel,Gerald
46,Bernice,Samuel
47,Marion,Calvin
48,Rita,Bernard
49,Juanita,Billy
50,Beatrice,Melvin
51,Lorraine,Marvin
52,Ann,Leroy
53,Jane,Russell
54,Geraldine,Leo
55,Clara,Michael
56,Esther,Andrew
57,Emma,Edwin
58,Sarah,Floyd
59,Joyce,Clifford
60,Nancy,Peter
61,Katherine,Elmer
62,Wilma,Lloyd
63,Elsie,Theodore
64,Dolores,Ray
65,Julia,Frederick
66,Joan,Warren
67,Marian,Vernon
68,Willie,Clyde
69,Agnes,Herman
70,Gertrude,Alvin
71,Eva,Vincent
72,Wanda,Gordon
73,Elaine,Chester
74,Bertha,Wayne
75,Laura,Philip
76,Vivian,Leon
77,Charlotte,Glenn
78,Audrey,Charlie
79,Maxine,Lewis
80,Theresa,Milton
81,Kathleen,Lester
82,Ida,Lee
83,Marilyn,Martin
84,Viola,Bill
85,Anne,Jesse
86,Vera,Dale
87,Bessie,Cecil
88,Kathryn,Harvey
89,Jeanne,Victor
90,Pearl,Roger
91,Lillie,Sam
92,Violet,Wallace
93,Ella,Benjamin
94,Alma,Allen
95,Myrtle,Arnold
96,Eileen,Edgar
97,Jessie,Willard
98,Nellie,Roland
99,Margie,Oscar
100,Mattie,Johnnie
101,Ellen,Eddie
102,Lucy,Claude
103,Rosemary,Douglas
104,Minnie,Ronald
105,Beverly,Gilbert
106,Sylvia,Don
107,Bonnie,Jerry
108,Leona,Everett
109,Geneva,Marion
110,Donna,Wilbur
111,Janet,Maurice
112,Georgia,Gene
113,Genevieve,Jerome
114,Stella,Manuel
115,Maria,Homer
116,Mae,Junior
117,Peggy,Glen
118,Mabel,Curtis
119,Carol,Leslie
120,Arlene,Virgil
121,Jennie,Jimmie
122,Loretta,Stephen
123,Christine,Jessie
124,Lena,Hubert
125,Rosa,Jose
126,Muriel,Morris
127,Carolyn,Hugh
128,Velma,Max
129,Opal,Bob
130,Eunice,Bruce
131,Harriet,Sidney
132,Marguerite,Luther
133,Sara,Nicholas
134,Carrie,Franklin
135,Jacqueline,Wesley
136,Dora,Rudolph
137,Jeanette,Alexander
138,Blanche,Tom
139,Inez,Willis
140,Alberta,Dean
141,Billie,Irving
142,Hilda,Johnny
143,Beulah,Patrick
144,Naomi,Steve
145,Emily,Horace
146,Anita,Keith
147,Roberta,Jim
148,Hattie,Earnest
149,Lula,Bobby
150,Cora,Julius
151,Fannie,Oliver
152,Constance,Edmund
153,Verna,Ben
154,Miriam,Lyle
155,Bette,Salvatore
156,Rosie,Billie
157,Janice,Guy
158,Madeline,Tony
159,Claire,Otis
160,Mamie,Phillip
161,Ada,Orville
162,Erma,Clayton
163,Delores,Archie
164,Lola,Mike
165,Rachel,Alex
166,Mable,Jacob
167,Marcella,Delbert
168,Flora,Angelo
169,Daisy,Bennie
170,Laverne,Duane
171,Nora,Clifton
172,Susie,Clinton
173,Sally,Leland
174,Imogene,Matthew
175,Lila,Merle
176,Estelle,Marshall
177,Irma,Dennis
178,Winifred,Nathaniel
179,Maggie,Alan
180,Eloise,Wilbert
181,Bettie,Dewey
182,Eula,Jay
183,Rebecca,Ira
184,Nina,Dan
185,Caroline,Ivan
186,Olga,Nelson
187,Antoinette,Ervin
188,Lorene,Wilfred
189,Johnnie,Carroll
190,Sophie,Larry
191,Rosalie,Emil
192,Regina,Jesus
193,Henrietta,Allan
194,Sadie,Juan
195,Jeannette,Julian
196,Victoria,Lowell
197,Angelina,Alton
198,Della,Irvin
199,Adeline,Jimmy
200,Ernestine,Lonnie
201,Faye,Tommy
202,Katie,Antonio
203,Fern,Nick
204,Olive,Sylvester
205,Yvonne,Wendell
206,Teresa,Isaac
207,Lydia,Rufus
208,Iris,Elbert
209,Carmen,Ted
210,Melba,Seymour
211,Essie,Mark
212,Isabel,Forrest
213,Lucile,Freddie
214,Nettie,Pete
215,Dorothea,Aaron
216,Amelia,Loren
217,Freda,Felix
218,Gwendolyn,Malcolm
219,Susan,Nathan
220,Lottie,Ellis
221,May,Norbert
222,Annette,Burton
223,Ora,Eldon
224,Priscilla,Myron
225,Veronica,Karl
226,Ollie,Murray
227,Angeline,Owen
228,Lela,Emmett
229,Cleo,Elwood
230,Jewel,Mack
231,Jewell,Perry
232,Reba,Johnie
233,Sallie,Dick
234,Nadine,Neil
235,Effie,Ross
236,Joy,Gerard
237,Goldie,Loyd
238,Luella,Rex
239,Addie,Laurence
240,Leola,Fredrick
241,Darlene,Percy
242,Janie,Dominic
243,Adele,Otto
244,Ina,Dominick
245,Iva,Bert
246,Etta,Grady
247,Cecelia,Irwin
248,Isabelle,Darrell
249,Natalie,Grover
250,Patsy,Troy
251,Cecilia,Byron
252,Colleen,August
253,Ola,Doyle
254,Bobbie,Mario
255,Sue,Sherman
256,Connie,Boyd
257,Selma,Abraham
258,Celia,Amos
259,Francis,Tommie
260,Eleanore,Ramon
261,Ila,Carlos
262,Joanne,Dwight
263,Lizzie,Harlan
264,Jo,Harley
265,Elva,Aubrey
266,Nell,Francisco
267,Lenora,Roscoe
268,Arline,Adam
269,Fay,Roosevelt
270,Estella,Carlton
271,Alta,Rodney
272,Clarice,Wilson
273,Corinne,Lynn
274,Charlene,Austin
275,Rosemarie,Erwin
276,Dorthy,Reginald
277,Mavis,Ruben
278,Annabelle,Preston
279,Gracie,Adolph
280,Carmela,Pedro
281,Amy,Louie
282,Angela,Neal
283,Jimmie,Morton
284,Frankie,Garland
285,Judith,Laverne
286,Elnora,Edmond
287,Elinor,Stuart
288,Yolanda,Steven
289,Bernadine,Benny
290,Bettye,Conrad
291,Therese,Cornelius
292,Lee,Jasper
293,Olivia,Millard
294,Elvira,Joel
295,Nannie,Maynard
296,Willa,Woodrow
297,Rhoda,Grant
298,Aileen,Dallas
299,Myra,Will
300,Helene,Dave
301,Elma,Reuben
302,Deloris,Wilmer
303,Carmella,Charley
304,Matilda,Harrison
305,Joann,Elvin
306,Virgie,Mitchell
307,Eugenia,Merlin
308,Paula,Moses
309,Harriett,Russel
310,Maude,Simon
311,Flossie,Carmen
312,Rena,Wade
313,Ramona,Alfonso
314,Earline,Delmar
315,Marcia,Bobbie
316,Leah,Elton
317,Margery,Gus
318,Rosetta,Sheldon
319,Sybil,Timothy
320,Linda,Rocco
321,Odessa,Vito
322,Zelma,Emanuel
323,Frieda,Odell
324,Dollie,Ollie
325,Loraine,Marcus
326,Concetta,Clair
327,Suzanne,Claud
328,Mollie,Lionel
329,Glenna,Thurman
330,Cecile,Jake
331,Josie,Jean
332,Lenore,Kermit
333,Merle,Monroe
334,Winnie,Cleo
335,Alyce,Cleveland
336,Cornelia,Alonzo
337,Avis,Pat
338,Lou,Salvador
339,Wilda,Clement
340,Neva,Merrill
341,Dolly,Eli
342,Edythe,Armand
343,Guadalupe,Solomon
344,Letha,Patsy
345,Hannah,Christopher
346,Ruthie,Sammie
347,Pearlie,Buford
348,Rosella,Elijah
349,Claudia,Raul
350,Christina,Stewart
351,Eddie,Norris
352,Gene,Earle
353,Aline,Ned
354,Millie,Wilburn
355,John,Jackie
356,Lupe,Elmo
357,James,Sanford
358,Ophelia,Clark
359,Bernadette,Alphonse
360,Lily,Jess
361,Florine,Luis
362,Allie,Weldon
363,Helena,Adrian
364,Robert,Cyril
365,Consuelo,Randolph
366,Lora,Emory
367,Leila,Teddy
368,Berniece,Mary
369,Corine,Truman
370,Aurora,Basil
371,Cynthia,Lavern
372,Dixie,Ward
373,Hope,Ed
374,Leatrice,Andy
375,Eliza,Wilford
376,Lorna,Forest
377,Robbie,Hollis
378,Hester,Emery
379,Mona,Jackson
380,Polly,Roberto
381,Lessie,Wiley
382,Lorena,Coy
383,Tommie,Miles
384,Beth,Marlin
385,Nelda,Sterling
386,Reva,Travis
387,Madge,Vern
388,Callie,Alva
389,Judy,Lamar
390,Amanda,Thaddeus
391,Adelaide,Milford
392,Jacquelyn,Levi
393,Diana,Rolland
394,Dorris,Emerson
395,Earnestine,Lorenzo
396,Madelyn,Barney
397,Lelia,Van
398,Mercedes,Darwin
399,Iona,Orval
400,Dortha,Winston
401,Georgie,Roman
402,Maryann,Shirley
403,Sophia,Royce
404,William,Armando
405,Corrine,Noah
406,Gussie,Silas
407,Betsy,Ellsworth
408,Tillie,Carmine
409,Lilly,Gregory
410,Antonia,Bruno
411,Ester,Eric
412,Leota,Guadalupe
413,Allene,Harris
414,Margarita,Rudy
415,Nola,Herschel
416,Melva,Winfred
417,Delia,Pasquale
418,Ilene,Alfredo
419,Patty,Saul
420,Philomena,Lenard
421,Winona,Randall
422,Maurine,Denver
423,Jackie,Gabriel
424,Johanna,Royal
425,Elouise,Mervin
426,Vada,Noel
427,Roxie,Bertram
428,Althea,Elias
429,Jaunita,Ulysses
430,Nona,Buster
431,Marjory,Hal
432,Bennie,Miguel
433,Clare,Delmer
434,Bertie,Freeman
435,Queen,Gale
436,Zelda,Terry
437,Iola,Elliott
438,Roslyn,Jeff
439,Kay,Dudley
440,Lavonne,Lyman
441,Marianne,Vance
442,Oma,Cletus
443,Molly,Scott
444,Jannie,Anton
445,Lorine,Chris
446,Pansy,Darrel
447,Louella,Sol
448,Edwina,Hershel
449,Ione,Gail
450,Isabell,Wilton
451,Marietta,Rafael
452,Joanna,Rene
453,Katharine,Dalton
454,Maudie,Spencer
455,Jerry,Bud
456,Alfreda,Danny
457,Alicia,Linwood
458,Zella,Alden
459,Wilhelmina,Edsel
460,Faith,Omer
461,Madeleine,Rodolfo
462,Rae,Buddy
463,Alene,Normand
464,Earlene,Orlando
465,Ima,Hiram
466,Carole,Pablo
467,Julie,Ambrose
468,Leora,Booker
469,Dessie,Everette
470,Charles,Luke
471,Emogene,Riley
472,Harriette,Elroy
473,Augusta,Emilio
474,Enid,Noble
475,Freddie,Augustus
476,Renee,Mathew
477,Rosalind,Micheal
478,Sheila,Fernando
479,Elena,Nolan
480,Dona,Morgan
481,Hallie,Ferdinand
482,Angie,Foster
483,Retha,Evan
484,Syble,Frederic
485,Bonita,Hugo
486,Millicent,Milo
487,George,Sammy
488,Birdie,Hobert
489,Isabella,Odis
490,Delphine,Columbus
491,Claudine,Houston
492,Ardis,Newton
493,Georgette,Enrique
494,Jenny,Burl
495,Lauretta,Carrol
496,Beryl,Olen
497,Gilda,Alberto
498,Louisa,Bryan
499,Evangeline,Junius
500,Monica,Marcel
501,Pat,Roderick
502,Verda,Carol
503,Manuela,Tomas
504,Jayne,Wilber
505,Leta,Arlie
506,Phoebe,Augustine
507,Doreen,Clay
508,Erna,Dewitt
509,Tessie,Fletcher
510,Velda,Jefferson
511,Rosalyn,Domingo
512,Petra,Lincoln
513,Elda,Isadore
514,Fanny,Merton
515,Vida,Verne
516,Aurelia,Davis
517,Beverley,Emile
518,Dorotha,Hoyt
519,Alvina,Julio
520,Arleen,Olin
521,Juana,Phil
522,Minerva,Vaughn
523,Elisabeth,Hector
524,Esperanza,Ricardo
525,Theda,Frankie
526,Delma,Rollin
527,Janette,Aloysius
528,Shirlee,Aldo
529,Charlie,Elden
530,Myrtis,Nickolas
531,Nita,Blaine
532,Lucinda,Harland
533,Hortense,Ezra
534,Pearline,Justin
535,Rubye,Lucien
536,Gertie,Hyman
537,Johnie,Palmer
