Rank,Girl Name,Boy Name
1,Mary,James
2,Barbara,Robert
3,Patricia,John
4,Linda,William
5,Carol,Richard
6,Sandra,David
7,Judith,Charles
8,Sharon,Thomas
9,Nancy,Ronald
10,Betty,Michael
11,Carolyn,Donald
12,Shirley,Larry
13,Judy,Joseph
14,Margaret,George
15,Karen,Kenneth
16,Joyce,Gary
17,Donna,Jerry
18,Susan,Edward
19,Dorothy,Paul
20,Janet,Dennis
21,Joan,Frank
22,Kathleen,Raymond
23,Elizabeth,Gerald
24,Diane,Roger
25,Virginia,Daniel
26,Janice,Walter
27,Marilyn,Harold
28,Helen,Douglas
29,Martha,Stephen
30,Gloria,Arthur
31,Frances,Henry
32,Beverly,Lawrence
33,Ruth,Carl
34,Bonnie,Jack
35,Brenda,Joe
36,Jean,Willie
37,Ann,Billy
38,Alice,Roy
39,Phyllis,Peter
40,Doris,Ralph
41,Peggy,Wayne
42,Carole,Jimmy
43,Lois,Albert
44,Jane,Anthony
45,Marie,Fred
46,Elaine,Bobby
47,Charlotte,Eugene
48,Catherine,Howard
49,Joanne,Terry
50,Rose,Harry
51,Geraldine,Bruce
52,Rita,Johnny
53,Evelyn,Louis
54,Pamela,Stanley
55,Gail,Leonard
56,Wanda,Norman
57,Sally,Philip
58,Norma,Steven
59,Connie,Dale
60,Joann,Earl
61,Patsy,Ernest
62,Diana,Samuel
63,Jo,Melvin
64,Anna,Francis
65,Jacqueline,Bill
66,Roberta,Marvin
67,Ellen,Alan
68,Eileen,Clarence
69,Annie,Patrick
70,Louise,Frederick
71,Sarah,Ronnie
72,Sue,Don
73,Darlene,Russell
74,Dolores,Leroy
75,Kathryn,Jim
76,Mildred,Allen
77,Sylvia,Tommy
78,Katherine,Alfred
79,Marjorie,Andrew
80,Anne,Eddie
81,Kay,Phillip
82,Ruby,Barry
83,Glenda,Martin
84,Christine,Ray
85,Irene,Glenn
86,Suzanne,Herbert
87,Rebecca,Tom
88,Dianne,Danny
89,Loretta,Gene
90,Arlene,Mike
91,Juanita,Lee
92,Sheila,Bernard
93,Paula,Steve
94,Lorraine,Clifford
95,Julia,Jimmie
96,Marcia,Theodore
97,Rosemary,Victor
98,Anita,Gordon
99,Delores,Timothy
100,Theresa,Curtis
101,Cynthia,Mark
102,Cheryl,Warren
103,Maria,Leon
104,Marlene,Lloyd
105,Maureen,Jesse
106,Edna,Vincent
107,Eleanor,Edwin
108,Josephine,Keith
109,Jeanette,Jerome
110,Constance,Bob
111,June,Harvey
112,Pauline,Floyd
113,Emma,Alvin
114,Jeanne,Clyde
115,Lynda,Lewis
116,Lillian,Jeffrey
117,Laura,Vernon
118,Edith,Rodney
119,Georgia,Franklin
120,Wilma,Brian
121,Charlene,Leslie
122,Vivian,Charlie
123,Sherry,Gilbert
124,Florence,Jackie
125,Lucille,Lester
126,Ethel,Calvin
127,Thelma,Jon
128,Margie,Joel
129,Marion,Herman
130,Grace,Benjamin
131,Gladys,Arnold
132,Marsha,Cecil
133,Clara,Leo
134,Lynn,Jay
135,Maryann,Johnnie
136,Kathy,Allan
137,Sara,Chester
138,Billie,Duane
139,Willie,Dan
140,Audrey,Darrell
141,Yvonne,Milton
142,Annette,Dean
143,Bernice,Freddie
144,Hazel,Lonnie
145,Pat,Tony
146,Priscilla,Glen
147,Bobbie,Lynn
148,Eva,Nicholas
149,Marian,Manuel
150,Bertha,Roland
151,Esther,Jose
152,Beatrice,Claude
153,Maxine,Sam
154,Rosa,Elmer
155,Ella,Wesley
156,Julie,Wallace
157,Joy,Ted
158,Lillie,Dwight
159,Claudia,Willard
160,Deanna,Hugh
161,Gwendolyn,Eric
162,Ida,Neil
163,Faye,Gregory
164,Victoria,Craig
165,Harriet,Maurice
166,Paulette,Jessie
