Rank,Name
1,Mary
2,Linda
3,Patricia
4,Barbara
5,Carol
6,Sandra
7,Nancy
8,Susan
9,Sharon
10,Judith
11,Judy
12,Carolyn
13,Donna
14,Betty
15,Karen
16,Kathleen
17,Margaret
18,Shirley
19,Diane
20,Joyce
21,Janet
22,Janice
23,Dorothy
24,Brenda
25,Elizabeth
26,Gloria
27,Cheryl
28,Joan
29,Marilyn
30,Beverly
31,Virginia
32,Martha
33,Bonnie
34,Pamela
35,Jane
36,Helen
37,Jean
38,Ruth
39,Frances
40,Ann
41,Phyllis
42,Diana
43,Peggy
44,Alice
45,Connie
46,Cynthia
47,Elaine
48,Catherine
49,Gail
50,Christine
51,Doris
52,Suzanne
53,Jo
54,Marie
55,Lois
56,Rita
57,Joanne
58,Ellen
59,Wanda
60,Rose
61,Sue
62,Jacqueline
63,Kathryn
64,Charlotte
65,Evelyn
66,Geraldine
67,Sally
68,Rebecca
69,Paula
70,Sheila
71,Darlene
72,Carole
73,Sherry
74,Rosemary
75,Laura
76,Dianne
77,Norma
78,Katherine
79,Kathy
80,Eileen
81,Anne
82,Sylvia
83,Jeanne
84,Anita
85,Patsy
86,Roberta
87,Anna
88,Maria
89,Marcia
90,Joann
91,Louise
92,Sarah
93,Lorraine
94,Lynn
95,Maureen
96,Theresa
97,Annie
98,Marsha
99,Glenda
100,Constance
101,Kay
102,Irene
103,Mildred
104,Dolores
105,Ruby
106,Marjorie
107,Charlene
108,Vicki
109,Lynda
110,Juanita
111,Loretta
112,Marlene
113,Arlene
114,Julia
115,Delores
116,June
117,Paulette
118,Yvonne
119,Deborah
120,Vivian
121,Jeanette
122,Victoria
123,Georgia
124,Claudia
125,Andrea
126,Edna
127,Josephine
128,Julie
129,Lillian
130,Leslie
131,Emma
132,Gwendolyn
133,Pauline
134,Janis
135,Sara
136,Edith
137,Lucille
138,Margie
139,Ethel
140,Eleanor
141,Gayle
142,Annette
143,Terry
144,Clara
145,Wilma
146,Florence
147,Pat
148,Teresa
149,Audrey
