Rank,Name
1,Mary
2,Helen
3,Margaret
4,Ruth
5,Anna
6,Dorothy
7,Elizabeth
8,Mildred
9,Alice
10,Marie
11,Florence
12,Ethel
13,Lillian
14,Frances
15,Gladys
16,Rose
17,Edna
18,Louise
19,Grace
20,Evelyn
21,Annie
22,Catherine
23,Irene
24,Hazel
25,Gertrude
26,Thelma
27,Edith
28,Josephine
29,Bertha
30,Emma
31,Clara
32,Martha
33,Ruby
34,Bessie
35,Virginia
36,Esther
37,Mabel
38,Lucille
39,Pearl
40,Beatrice
41,Elsie
42,Viola
43,Ida
44,Myrtle
45,Agnes
46,Eva
47,Minnie
48,Sarah
49,Nellie
50,Julia
51,Pauline
52,Laura
53,Alma
54,Lillie
55,Katherine
56,Ella
57,Mae
58,Jessie
59,Willie
60,Mattie
61,Bernice
62,Ann
63,Marion
64,Lena
65,Eleanor
66,Carrie
67,Stella
68,Vera
69,Blanche
70,Doris
71,Hattie
72,Betty
73,Leona
74,Lucy
75,Anne
76,Fannie
77,Kathryn
78,Jennie
79,Mamie
80,Lois
81,Violet
82,Beulah
83,Cora
84,Opal
85,Marjorie
86,Rosa
87,Ada
88,Marguerite
89,Lula
90,Velma
91,Jean
92,Ellen
93,Dora
94,Theresa
95,Maggie
96,Sadie
97,Georgia
98,Charlotte
99,Daisy
100,Inez
101,Sylvia
102,Hilda
103,Emily
104,Susie
105,Flora
106,Eunice
107,Estelle
108,Genevieve
109,Nancy
110,Nora
111,Olive
112,Alberta
113,Wilma
114,Lola
115,Lucile
116,Lottie
117,Marian
118,Juanita
119,Loretta
120,Mable
121,Vivian
122,Eula
123,Della
124,Effie
125,Verna
126,Harriet
127,Sara
128,Nettie
129,Goldie
130,Jane
131,Katie
132,Kathleen
133,Sophie
134,May
135,Barbara
136,Geneva
137,Maude
138,Christine
139,Rosie
140,Lydia
141,Sallie
142,Maria
143,Irma
144,Erma
145,Henrietta
146,Naomi
147,Madeline
148,Essie
149,Rebecca
150,Caroline
151,Nina
152,Ollie
153,Addie
154,Sally
155,Lizzie
156,Victoria
157,Norma
158,Ora
159,Rachel
160,Iva
161,Lela
162,Etta
163,Amelia
164,Audrey
165,Ola
166,Fern
167,Geraldine
168,Celia
169,Isabel
170,Susan
171,Freda
172,Adeline
173,Olga
174,Miriam
175,Mollie
176,Flossie
177,Luella
178,Cecelia
179,Leola
180,Estella
181,Frieda
182,Alta
183,Nannie
184,Faye
185,Isabelle
186,Jeanette
187,Virgie
188,Bonnie
189,Ina
190,Roberta
191,Cleo
192,Jewell
193,Nell
194,Phyllis
195,Veronica
196,Janie
197,Matilda
198,Shirley
199,Winifred
200,Carolyn
201,Elva
202,Anita
203,Sophia
204,Fay
205,Antoinette
206,Cecilia
207,Muriel
208,Amanda
209,Jeannette
210,Selma
211,Regina
212,Rita
213,Lila
214,Lorraine
215,Angelina
216,Marcella
217,Dorothea
218,Allie
219,Amy
220,Jewel
221,Eliza
222,Margie
223,Hannah
224,Claire
225,Teresa
226,Janet
227,Wanda
228,Maxine
229,Lorene
230,Callie
231,Constance
232,Gussie
233,Dolores
234,Elma
235,Josie
236,June
237,Sue
238,Patricia
239,Eloise
240,Rena
241,Madge
242,Eileen
243,Zelma
244,Letha
245,Tillie
246,Lee
247,Winnie
248,Ila
249,Leah
250,Adele
251,Kate
252,Maudie
253,Angeline
254,Johnnie
255,Belle
256,Dollie
257,Annette
258,Hester
259,Neva
260,Angela
261,Reba
262,Lessie
263,Olivia
264,Lenora
265,Rosalie
266,Elvira
267,Millie
268,Augusta
269,Ernestine
270,Gracie
271,Elnora
272,Delia
273,Adelaide
274,Lora
275,Francis
276,Bertie
277,Cornelia
278,Odessa
279,Roxie
280,Iola
281,Birdie
282,Cecile
283,Katharine
284,Corinne
285,Jeanne
286,Lorena
287,Mayme
288,Leila
289,Peggy
290,Frankie
291,Myra
292,Edythe
293,Lou
294,Carol
295,Nola
296,Arlene
297,Clarice
298,Lelia
299,Dessie
300,Wilhelmina
301,Billie
302,Helene
303,Maud
304,Lilly
305,Pearlie
306,Claudia
307,Dovie
308,Oma
309,Eugenia
310,Iris
311,Bettie
312,Hallie
313,Elaine
314,Gwendolyn
315,Zella
316,Dolly
317,Helena
318,Ophelia
319,Aline
320,Catharine
321,Carmen
322,Lulu
323,Merle
324,Rosella
325,Rosetta
326,Christina
327,Corine
328,Tessie
329,Connie
330,Ione
331,Lettie
332,Harriett
333,Lenore
334,Cecil
335,Annabelle
336,Isabella
337,Lucinda
338,Vesta
339,Alvina
340,Gertie
341,Rhoda
342,Erna
343,Leone
344,Pansy
345,Jimmie
346,Melba
347,Priscilla
348,Alyce
349,Carmela
350,Joyce
351,Linnie
352,Maybelle
353,Isabell
354,Joan
355,Yvonne
356,Johanna
357,Lily
358,Iona
359,Louisa
360,Molly
361,Aileen
362,Leota
363,Maurine
364,Willa
365,Donna
366,Golda
367,Lura
368,Alpha
369,Philomena
370,Bernadette
371,Eddie
372,Elsa
373,Linda
374,Arline
375,Berniece
376,Bess
377,Eleanore
378,Elinor
379,Laverne
380,Rosemary
381,Hettie
382,Nona
383,Elisabeth
384,Jannie
385,Beryl
386,Imogene
387,Georgie
388,Fanny
389,Natalie
390,Zelda
391,Artie
392,Cassie
393,Floy
394,Mathilda
395,Minerva
396,Mona
397,Abbie
398,Verda
399,Aurelia
400,Leta
401,Lona
402,Ona
403,Paula
404,Polly
405,Leora
406,Louella
407,Rae
408,Vada
409,Rubye
410,Bernadine
411,Era
412,Orpha
413,Evie
414,Mittie
415,Phoebe
416,Sybil
417,Carmella
418,Kay
419,Antonia
420,Dixie
421,Vida
422,Concetta
423,Loraine
424,Magnolia
425,Reva
426,Angie
427,Bobbie
428,Gloria
429,Mazie
430,Clare
431,Elise
432,Garnet
433,Ramona
434,Yetta
435,Zola
436,Hortense
437,Lauretta
438,Nadine
439,Stephanie
440,Blanch
441,Eve
442,Ivy
443,Meta
444,Althea
445,Hulda
446,Idella
447,Wilda
448,Allene
449,Bella
450,Estell
451,Julie
452,Tommie
453,Florine
454,Mercedes
455,Mina
456,Agatha
457,Avis
458,Camille
459,Lovie
460,Monica
461,Queen
462,Lennie
463,Marcia
464,Alva
465,Corrine
466,Gretchen
467,Veda
468,Elda
469,Ester
470,Harriette
471,Janice
472,Robbie
473,Zora
474,Ava
475,John
476,Elena
477,Filomena
478,Jacqueline
479,Cordelia
480,Cynthia
481,Ellie
482,Evangeline
483,Guadalupe
484,Malinda
485,Margret
486,Marietta
487,Una
488,Belva
489,Diana
490,Emilie
491,Ethelyn
492,Rhea
493,Delma
494,Elmira
495,Ferne
496,Joanna
497,Melva
498,Retha
499,Rowena
500,Hilma
501,Pearle
502,Zula
503,Glenna
504,Lida
505,Nelle
506,Theodora
507,Edwina
508,Enid
509,Madeleine
510,Winona
511,Charity
512,Clementine
513,Crystal
514,Esta
515,Judith
516,Margarita
517,Nan
518,Patsy
519,Vina
520,Bennie
521,Beth
522,Dena
523,Lavina
524,Pinkie
525,Reta
526,Vernie
527,Clyde
528,Donnie
529,Germaine
530,Lina
531,Ludie
532,Lue
533,Mandy
534,Ursula
535,Claudie
536,Delores
537,Dorotha
538,Dorthy
539,Eleanora
540,Georgiana
541,Luvenia
542,Mabelle
543,Margery
544,Mozelle
545,Ruthie
546,Albertha
547,Aurora
548,Jo
549,Leatha
550,Lyda
551,Madie
552,Marvel
553,Maxie
554,Myrtice
555,Myrtie
556,Tressie
557,Adella
558,Carolina
559,Odell
560,Savannah
561,Vergie
562,William
563,Adell
564,Delphia
565,Lucia
566,Susanna
567,Charlie
568,Earline
569,Emilia
570,Exie
571,Kattie
572,Madelyn
573,Ray
574,Arvilla
575,Chloe
576,Dortha
577,Edrie
578,Elenora
579,Idell
580,Novella
581,Octavia
582,Vallie
583,Celeste
584,George
585,Leslie
586,Lorna
587,Mallie
588,Myrna
589,Tina
590,Valeria
591,Violette
592,Winnifred
593,Cathryn
594,Easter
595,Grayce
596,Ima
597,Leonora
598,Lilla
599,Melvina
600,Nita
601,Petra
602,Albina
603,Alda
604,Alfreda
605,Bulah
606,Juliette
607,Luna
608,Maybell
609,Millicent
610,Ocie
611,Queenie
612,Rosalee
613,Suzanne
614,Tennie
615,Velva
616,Verona
617,Almeda
618,Berta
619,Felicia
620,Francisca
621,Freida
622,Hope
623,Joy
624,Manuela
625,Myrtis
626,Onie
627,Sammie
628,Verdie
629,Emmie
630,Evalyn
631,Freddie
632,Hedwig
633,Katheryn
634,Lorine
635,Magdalene
636,Margarette
637,Rosamond
638,Rubie
639,Alicia
640,Audra
641,Elvera
642,Ira
643,Nova
644,Roma
645,Rosalind
646,Sudie
647,Vernice
648,Viva
649,Adela
650,Adelia
651,Alene
652,Berenice
653,Eda
654,Faith
655,Florida
656,Hildegarde
657,Jenny
658,Juana
659,Lea
660,Lucretia
661,Macie
662,Velda
663,Yolanda
664,Anastasia
665,Annabel
666,Maye
667,Myrle
668,Rosia
669,Ethyl
670,Georgianna
671,Goldia
672,Greta
673,Justine
674,Lavinia
675,Lucie
676,Tena
677,Vinnie
678,Antonette
679,Beverly
680,Celestine
681,Delphine
682,Dona
683,Elouise
684,James
685,Joe
686,Kitty
687,Lera
688,Lilian
689,Marjory
690,Minna
691,Mozell
692,Oleta
693,Pearline
694,Ressie
695,Rosina
696,Tressa
697,Vena
698,Altha
699,Audie
700,Bell
701,Dottie
702,Elvie
703,Jaunita
704,Lavada
705,Lupe
706,Ossie
707,Treva
708,Zona
709,Amie
710,Andrea
711,Bethel
712,Charles
713,Claudine
714,Cordie
715,Eldora
716,Elna
717,Gail
718,Johnie
719,Juliet
720,Madaline
721,Therese
722,Verlie
723,Charlene
724,Eulalia
725,Euna
726,Fairy
727,Renee
728,Rilla
729,Aletha
730,Camilla
731,Emelia
732,Fae
733,Florene
734,Freeda
735,Lexie
736,Magdalena
737,Mavis
