Rank,Girl Name,Boy Name
1,Linda,James
2,Mary,Robert
3,Patricia,John
4,Barbara,Michael
5,Susan,David
6,Nancy,William
7,Deborah,Richard
8,Sandra,Thomas
9,Carol,Charles
10,Kathleen,Gary
11,Sharon,Larry
12,Karen,Ronald
13,Donna,Joseph
14,Brenda,Donald
15,Margaret,Kenneth
16,Diane,Steven
17,Pamela,Dennis
18,Janet,Paul
19,Shirley,Stephen
20,Carolyn,George
21,Judith,Daniel
22,Janice,Edward
23,Cynthia,Mark
24,Elizabeth,Jerry
25,Judy,Gregory
26,Betty,Bruce
27,Joyce,Roger
28,Christine,Douglas
29,Cheryl,Frank
30,Gloria,Terry
31,Beverly,Raymond
32,Martha,Timothy
33,Bonnie,Lawrence
34,Catherine,Gerald
35,Dorothy,Wayne
36,Rebecca,Anthony
37,Marilyn,Peter
38,Kathy,Patrick
39,Jane,Danny
40,Joan,Walter
41,Peggy,Alan
42,Gail,Willie
43,Virginia,Jeffrey
44,Connie,Carl
45,Ann,Harold
46,Kathryn,Arthur
47,Diana,Henry
48,Jean,Jack
49,Ruth,Dale
50,Helen,Johnny
51,Frances,Roy
52,Wanda,Ralph
53,Phyllis,Philip
54,Paula,Joe
55,Jacqueline,Jimmy
56,Rita,Albert
57,Alice,Billy
58,Katherine,Eugene
59,Debra,Glenn
60,Elaine,Stanley
61,Vicki,Harry
62,Sherry,Samuel
63,Laura,Howard
64,Jo,Phillip
65,Theresa,Bobby
66,Ellen,Louis
67,Joanne,Russell
68,Marsha,Andrew
69,Rose,Craig
70,Sheila,Randall
71,Suzanne,Allen
72,Marie,Christopher
73,Maria,Kevin
74,Doris,Barry
75,Cathy,Frederick
76,Lynn,Ronnie
77,Marcia,Leonard
78,Sally,Keith
79,Darlene,Brian
80,Charlotte,Randy
81,Teresa,Ernest
82,Denise,Scott
83,Lois,Steve
84,Anne,Fred
85,Constance,Martin
86,Evelyn,Francis
87,Glenda,Melvin
88,Sarah,Rodney
89,Maureen,Eddie
90,Dianne,Norman
91,Eileen,Lee
92,Irene,Earl
93,Anna,Marvin
94,Victoria,Tommy
