Rank,Girl Name,Boy Name
1,Sophia,Noah
2,Emma,Jacob
3,Olivia,Liam
4,Isabella,Mason
5,Ava,William
6,Mia,Ethan
7,Emily,Michael
8,Abigail,Alexander
9,Madison,Jayden
10,Elizabeth,Daniel
11,Charlotte,Elijah
12,Avery,Aiden
13,Sofia,James
14,Chloe,Benjamin
15,Ella,Matthew
16,Harper,Jackson
17,Amelia,David
18,Aubrey,Logan
19,Addison,Anthony
20,Evelyn,Joseph
21,Natalie,Joshua
22,Grace,Andrew
23,Hannah,Lucas
24,Zoey,Gabriel
25,Victoria,Samuel
26,Lillian,Christopher
27,Lily,John
28,Brooklyn,Isaac
29,Samantha,Dylan
30,Layla,Ryan
31,Zoe,Nathan
32,Leah,Caleb
33,Audrey,Luke
34,Allison,Carter
35,Anna,Christian
36,Savannah,Hunter
37,Aaliyah,Henry
38,Gabriella,Owen
39,Camila,Landon
40,Kaylee,Jack
41,Aria,Jonathan
42,Scarlett,Wyatt
43,Hailey,Eli
44,Arianna,Isaiah
45,Riley,Jaxon
46,Alexis,Sebastian
47,Nevaeh,Julian
48,Sarah,Brayden
49,Claire,Levi
50,Sadie,Gavin
51,Peyton,Aaron
52,Serenity,Oliver
53,Aubree,Jordan
54,Ariana,Nicholas
55,Genesis,Evan
56,Penelope,Connor
57,Alyssa,Charles
58,Bella,Jeremiah
59,Taylor,Cameron
60,Alexa,Adrian
61,Kylie,Thomas
62,Mackenzie,Robert
63,Caroline,Tyler
64,Autumn,Austin
65,Kennedy,Colton
66,Lucy,Jace
67,Ashley,Angel
68,Madelyn,Dominic
69,Violet,Josiah
70,Stella,Brandon
71,Brianna,Ayden
72,Maya,Kevin
73,Skylar,Zachary
74,Ellie,Parker
75,Sophie,Blake
76,Julia,Jose
77,Katherine,Grayson
78,Mila,Chase
79,Khloe,Jason
80,Paisley,Ian
81,Annabelle,Bentley
82,Alexandra,Adam
83,Nora,Xavier
84,Melanie,Cooper
85,London,Justin
86,Naomi,Nolan
87,Gianna,Hudson
88,Eva,Easton
89,Faith,Jase
90,Madeline,Carson
91,Nicole,Nathaniel
92,Lauren,Jaxson
93,Ruby,Kayden
94,Makayla,Brody
95,Kayla,Lincoln
96,Lydia,Tristan
97,Piper,Luis
98,Sydney,Damian
99,Jocelyn,Camden
100,Morgan,Juan
101,Kimberly,Vincent
102,Molly,Bryson
103,Jasmine,Ryder
104,Reagan,Asher
105,Bailey,Micah
106,Eleanor,Carlos
107,Alice,Jesus
108,Trinity,Maxwell
109,Rylee,Mateo
110,Hadley,Alex
111,Maria,Max
112,Andrea,Leo
113,Mariah,Elias
114,Isabelle,Cole
115,Brooke,Miles
116,Mya,Silas
117,Brielle,Bryce
118,Mary,Eric
119,Quinn,Brantley
120,Vivian,Sawyer
121,Natalia,Declan
122,Liliana,Kaiden
123,Lilly,Braxton
124,Payton,Timothy
125,Eliana,Colin
126,Jade,Santiago
127,Cora,Antonio
128,Paige,Giovanni
129,Valentina,Hayden
130,Kendall,Diego
131,Clara,Leonardo
132,Elena,Jonah
133,Jordyn,Bryan
134,Kaitlyn,Miguel
135,Delilah,Steven
136,Isabel,Roman
137,Rachel,Kaleb
138,Destiny,Ivan
139,Amy,Wesley
140,Mckenzie,Richard
141,Gabrielle,Jaden
142,Brooklynn,Ezra
143,Katelyn,Victor
144,Laila,Joel
145,Ariel,Edward
146,Aurora,Aidan
147,Angelina,Jayce
148,Aliyah,Preston
149,Ivy,Greyson
150,Adriana,Brian
151,Juliana,Kaden
152,Vanessa,Ashton
153,Sara,Alan
154,Lyla,Patrick
155,Willow,Kyle
156,Reese,Jesse
157,Hazel,George
158,Eden,Riley
159,Elise,Marcus
160,Josephine,Jeremy
161,Kinsley,Jude
162,Ximena,Harrison
163,Londyn,Weston
164,Jessica,Ryker
165,Gracie,Alejandro
166,Makenzie,Jake
167,Isla,Axel
168,Michelle,Theodore
169,Valerie,Grant
170,Catherine,Maddox
171,Kylee,Emmanuel
172,Melody,Cayden
173,Adalynn,Emmett
174,Jayla,Brady
175,Alexia,Malachi
176,Valeria,Bradley
177,Rebecca,Gael
178,Izabella,Oscar
179,Adalyn,Tucker
180,Margaret,Abel
181,Alaina,Jameson
182,Alana,Abraham
183,Luna,Caden
184,Alivia,Mark
185,Kate,Sean
186,Summer,Ezekiel
187,Ryleigh,Kenneth
188,Norah,Gage
189,Kendra,Everett
190,Lila,Kingston
191,Julianna,Nicolas
192,Jennifer,Zayden
193,Hayden,King
194,Stephanie,Bennett
195,Emery,Calvin
196,Angela,Avery
197,Fiona,Tanner
198,Daisy,Paul
199,Presley,Kai
200,Harmony,Maximus
201,Eliza,Luca
202,Melissa,Rylan
203,Keira,Graham
204,Alexandria,Omar
205,Emilia,Derek
206,Giselle,Peter
207,Alayna,Jayceon
208,Kinley,Jorge
209,Arabella,Peyton
210,Marley,Devin
211,Emerson,Collin
212,Adelyn,Andres
213,Lola,Jaiden
214,Brynn,Cody
215,Leila,Zane
216,Mckenna,Amir
217,Aniyah,Corbin
218,Genevieve,Conner
219,Athena,Francisco
220,Allie,Xander
221,Gabriela,Eduardo
222,Esther,Javier
223,Daniela,Jax
224,Cecilia,Myles
225,Rose,Griffin
226,Callie,Damien
227,Adrianna,Garrett
228,Jenna,Iker
229,Haley,Simon
230,Hope,Zander
231,Leilani,Seth
232,Maggie,Travis
233,Adeline,Charlie
234,Amaya,Cristian
235,Jaylah,Trevor
236,Ana,Zion
237,Maci,Chance
238,Jacqueline,Lorenzo
239,Juliet,Dean
240,Charlie,Gunner
241,Lucia,Elliot
242,Camille,Lukas
243,Katie,Cash
244,Tessa,Elliott
245,Miranda,Israel
246,Lexi,Manuel
247,Jada,Jasper
248,Makenna,Keegan
249,Delaney,Spencer
250,Cassidy,Finn
251,Georgia,Josue
252,Alina,Stephen
253,Iris,Fernando
254,Anastasia,Ricardo
255,Megan,Mario
256,Kenzie,Jeffrey
257,Paris,Shane
258,Ashlyn,Clayton
259,Danielle,Reid
260,Jordan,Erick
261,Shelby,Cesar
262,Lilliana,Paxton
263,Angel,Judah
264,Teagan,Martin
265,Sienna,Raymond
266,Josie,Trenton
267,Parker,Johnny
268,Mikayla,Tyson
269,Brynlee,Andre
270,Kathryn,Maverick
271,Chelsea,Beau
272,Diana,Caiden
273,Annabella,Landen
274,Kaydence,Troy
275,Erin,Dominick
276,Lyric,Kyler
277,Madeleine,Hector
278,Arya,Johnathan
279,Kayleigh,Cruz
280,Cali,Beckett
281,Sabrina,Donovan
282,Vivienne,Edwin
283,Raelynn,Kameron
284,Amber,Drake
285,Nina,Marco
286,Kyleigh,Edgar
287,Leslie,Dante
288,Ayla,Rafael
289,Miriam,Holden
290,Daniella,Waylon
291,Olive,Jaylen
292,Finley,Emiliano
293,Dakota,Rowan
294,Elliana,Alexis
295,Noelle,Andy
296,Juliette,Gregory
297,Amanda,Drew
298,Alison,Emilio
299,Christina,Felix
300,Evangeline,Karter
301,Alessandra,Dallas
302,Phoebe,Brooks
303,Bianca,Anderson
304,Kelsey,Lane
305,Lilah,Jared
306,Yaretzi,Skyler
307,Raegan,Shawn
308,Elaina,Angelo
309,Fatima,Aden
310,Kiara,Erik
311,Cadence,Dalton
312,Nyla,Milo
313,Addyson,Fabian
314,Ashlynn,Sergio
315,Laura,Louis
316,Gemma,Titus
317,Kyla,Braylon
318,Giuliana,Kendrick
319,Alicia,August
320,Adelaide,Dawson
321,Alondra,Reed
322,Carly,Arthur
323,Allyson,Emanuel
324,Charlee,Leon
325,Nadia,Jett
326,Heaven,Brendan
327,Ruth,Frank
328,Mallory,Marshall
329,Tatum,Desmond
330,Lena,Derrick
331,Cheyenne,Emerson
332,Ainsley,Karson
333,Amiyah,Colt
334,Veronica,Messiah
335,Malia,Braden
336,Journey,Zaiden
337,Eloise,Romeo
338,Haylee,Amari
339,Mariana,Roberto
340,Myla,Joaquin
341,Madilyn,Malik
342,Jillian,Walter
343,Joanna,Nehemiah
344,Selena,Brennan
345,Sierra,Knox
346,Baylee,Pedro
347,Briella,Julius
348,Rosalie,Grady
349,Gia,Allen
350,Briana,Dakota
351,Talia,Ali
352,Abby,Archer
353,Annie,Kamden
354,Heidi,Maximiliano
355,Jane,Ruben
356,Kira,Quinn
357,Maddison,Tate
358,Carmen,Corey
359,Lucille,Barrett
360,Harley,Remington
361,Macy,Adan
362,Skyler,Braylen
363,Kali,Marcos
364,June,Phillip
365,Elsie,Kason
366,Arielle,Major
367,Kamila,Gideon
368,Adelynn,Kellan
369,Kelly,Cohen
370,Scarlet,Walker
371,Haven,River
372,Rylie,Taylor
373,Marilyn,Jayson
374,Kara,Brycen
375,Aubrie,Cade
376,Kamryn,Abram
377,Hanna,Matteo
378,Marissa,Dillon
379,Everly,Damon
380,Jazmine,Kolton
381,Averie,Phoenix
382,Jayda,Dexter
383,Lia,Noel
384,Jazmin,Porter
385,Camryn,Brock
386,Bethany,Leland
387,Karina,Philip
388,Miley,Ty
389,Maliyah,Enrique
390,Jayleen,Jay
391,Mckinley,Danny
392,Macie,Esteban
393,Esmeralda,Keith
394,Catalina,Kellen
395,Aleah,Orion
396,Daphne,Armando
397,Janelle,Gunnar
398,Nayeli,Gerardo
399,Camilla,Zachariah
400,Kyra,Colby
401,Madelynn,Ismael
402,Julie,Ronald
403,Addisyn,Pablo
404,Aylin,Atticus
405,Sloane,Trey
406,Caitlyn,Quentin
407,Gracelyn,Ryland
408,Elle,Kash
409,Michaela,Raul
410,Serena,Darius
411,Helen,Enzo
412,Angelica,Julio
413,Nylah,Kade
414,Lana,Landyn
415,Raelyn,Jakob
416,Karen,Donald
417,Emely,Rodrigo
418,Bristol,Bruce
419,Alejandra,Solomon
420,Sarai,Ari
421,Brittany,Keaton
422,Francesca,Albert
423,Vera,Muhammad
424,April,Rocco
425,Skye,Rhett
426,Miracle,Cason
427,Rowan,Jaime
428,Carolina,Scott
429,Ariella,Maximilian
430,Kassidy,Chandler
431,Logan,Mathew
432,Sasha,Dustin
433,Justice,Russell
434,Tiffany,Ronan
435,Ada,Tony
436,Brylee,Cyrus
437,Itzel,Jensen
438,Jayden,Hugo
439,Jazlyn,Deacon
440,Dahlia,Saul
441,Julissa,Trent
442,Savanna,Malcolm
443,Kaelyn,Colten
444,Viviana,Davis
445,Kennedi,Mohamed
446,Anya,Devon
447,Sawyer,Izaiah
448,Cataleya,Randy
449,Kaylie,Jerry
450,Blakely,Prince
451,Holly,Ibrahim
452,Jimena,Tristen
453,Kailey,Alec
454,Melany,Dennis
455,Annalise,Chris
456,Guadalupe,Clark
457,Sage,Mitchell
458,Emmalyn,Jamison
459,Amira,Finnegan
460,Anabelle,Rory
461,Kaylin,Gustavo
462,Madisyn,Pierce
463,Rebekah,Leonel
464,Cassandra,Moses
465,Crystal,Khalil
466,Elisa,Nash
467,Lacey,Kasen
468,Caitlin,Darren
469,Celeste,Issac
470,Gwendolyn,Justice
471,Marlee,Braydon
472,Danna,Zayne
473,Joy,Adriel
474,Joselyn,Curtis
475,Karla,Jaxton
476,Janiyah,Lawrence
477,Anaya,Warren
478,Audrina,Alberto
479,Priscilla,Larry
480,Malaysia,Jimmy
481,Annabel,Jonas
482,Kadence,Yahir
483,Zara,Finley
484,Imani,Uriel
485,Maeve,Jacoby
486,Katelynn,Nico
487,Phoenix,Tobias
488,Aspen,Armani
489,Eve,Thiago
490,Dylan,Rhys
491,Jamie,Casey
492,Kailyn,Frederick
493,Lexie,Jaxen
494,Jaliyah,Kobe
495,Lilian,Talon
496,Braelyn,Franklin
497,Angie,Marvin
498,Lorelei,Ricky
499,Lauryn,Ace
500,Cynthia,Alonzo
501,Emersyn,Jalen
502,Alanna,Arjun
503,Journee,Alfredo
504,Monica,Sullivan
505,Brinley,Francis
506,Nia,Moises
507,Sylvia,Case
508,Aniya,Arturo
509,Breanna,Brayan
510,Fernanda,Alijah
511,Lillie,Lawson
512,Amari,Raylan
513,Raven,Mekhi
514,Charley,Nikolas
515,Lilyana,Byron
516,Kaliyah,Carmelo
517,Bailee,Nasir
518,Gloria,Royce
519,Luciana,Moshe
520,Anne,Ahmed
521,Emilee,Payton
522,Zariah,Reece
523,Hallie,Mauricio
524,Annika,Roy
525,Zuri,Sylas
526,Madilynn,Beckham
527,Nova,Maurice
528,Elsa,Gianni
529,Bridget,Kayson
530,Liberty,Raiden
531,Rosemary,Ellis
532,Johanna,Korbin
533,Kiley,Isaias
534,Courtney,Johan
535,Aleena,Aarav
536,Aryanna,Aldo
537,Tatiana,Arian
538,Skyla,Jamari
539,Madalyn,Kristopher
540,Selah,Uriah
541,Angelique,Douglas
542,Kenley,Cannon
543,Hayley,Skylar
544,Leighton,Tatum
545,Tiana,Kane
546,Harlow,Milan
547,Dayana,Dorian
548,Evelynn,Wade
549,Helena,Toby
550,Virginia,Dane
551,Blake,Bryant
552,Cecelia,Quinton
553,Nathalie,Asa
554,Evie,Sam
555,Jaycee,Roger
556,Gracelynn,Joe
557,Erica,Kieran
558,Danica,Mohammed
559,Anika,Orlando
560,Ember,Channing
561,Dulce,Malakai
562,Emilie,Nathanael
563,Tenley,Daxton
564,Anabella,Ezequiel
565,Liana,Zackary
566,Braylee,Boston
567,Cameron,Matias
568,Hattie,Lance
569,Leia,Ahmad
570,Aisha,Alvin
571,Charleigh,Dominik
572,Marie,Odin
573,Lindsey,Conor
574,Regina,Cullen
575,Felicity,Mohammad
576,Isis,Benson
577,Alyson,Deandre
578,Amara,Blaine
579,Jaelyn,Carl
580,Anahi,Gary
581,Elyse,Nelson
582,Natasha,Kian
583,Samara,Sterling
584,Lainey,Salvador
585,Miah,Nikolai
586,River,Luka
587,Beatrice,Niko
588,Daleyza,Nixon
589,Amani,Kyrie
590,Melina,Bowen
591,Whitney,Brenden
592,Millie,Callen
593,Aileen,Terry
594,Greta,Vihaan
595,Jessie,Xzavier
596,Milan,Demetrius
597,Caylee,Luciano
598,Jaelynn,Amare
599,Lea,Ramon
600,Marina,Raphael
601,Kaylynn,Rohan
602,Kenya,Eddie
603,Amelie,Quincy
604,Kaia,Reese
605,Mariam,Hayes
606,Ally,London
607,Alayah,Matthias
608,Karlee,Noe
609,Elisabeth,Yusuf
610,Erika,Jefferson
611,Maleah,Kelvin
612,Colette,Madden
613,Dallas,Terrance
614,Farrah,Harvey
615,Alani,Layne
616,Kiera,Bentlee
617,Adelina,Harley
618,Desiree,Sincere
619,Mikaela,Julien
620,Cara,Melvin
621,Bria,Kristian
622,Jaylynn,Jeffery
623,Madalynn,Emmitt
624,Amina,Winston
625,Paislee,Neil
626,Leyla,Ernesto
627,Azalea,Lucian
628,Braelynn,Mathias
629,Laylah,Rodney
630,Shiloh,Rex
631,Linda,Wilson
632,Nataly,Hank
633,Malaya,Memphis
634,Kensley,Alessandro
635,Adele,Lewis
636,Amiya,Princeton
637,Addilyn,Ayaan
638,Amya,Jon
639,Juniper,Tripp
640,Lylah,Santino
641,Maia,Eden
642,Brenda,Dax
643,Irene,Trace
644,Myah,Joey
645,Emelia,Nickolas
646,Ryan,Bruno
647,Ciara,Crosby
648,Matilda,Cory
649,Teresa,Neymar
