Rank,Girl Name,Boy Name
1,Mary,Robert
2,Barbara,James
3,Patricia,John
4,Shirley,William
5,Betty,Richard
6,Carol,Charles
7,Nancy,Donald
8,Dorothy,David
9,Joan,Thomas
10,Margaret,George
11,Joyce,Ronald
12,Helen,Joseph
13,Marilyn,Edward
14,Beverly,Kenneth
15,Ruth,Paul
16,Virginia,Larry
17,Elizabeth,Jerry
18,Janet,Frank
19,Frances,Raymond
20,Carolyn,Gerald
21,Donna,Harold
22,Doris,Billy
23,Jean,Jack
24,Martha,Bobby
25,Janice,Joe
26,Sandra,Walter
27,Phyllis,Michael
28,Alice,Carl
29,Lois,Gary
30,Ann,Henry
31,Peggy,Arthur
32,Gloria,Willie
33,Norma,Eugene
34,Judith,Ralph
35,Marie,Fred
36,Evelyn,Roger
37,Dolores,Albert
38,Anna,Lawrence
39,Rose,Daniel
40,Marlene,Roy
41,Sharon,Harry
42,Jane,Howard
43,Mildred,Norman
44,Geraldine,Wayne
45,Elaine,Jimmy
46,Annie,Louis
47,Catherine,Anthony
48,Louise,Earl
49,Linda,Marvin
50,Sylvia,Melvin
51,Joanne,Don
52,Ruby,Peter
53,Eleanor,Ernest
54,Patsy,Clarence
55,Wanda,Francis
56,Carole,Leroy
57,Marjorie,Stanley
58,Joann,Leonard
59,Sally,Dale
60,Arlene,Alfred
61,Kathleen,Gene
62,Irene,Philip
63,Loretta,Dennis
64,Bonnie,Bill
65,Sarah,Herbert
66,Roberta,Samuel
67,Charlotte,Russell
68,Delores,Frederick
69,Rita,Johnny
70,Jacqueline,Bruce
71,June,Ray
72,Darlene,Jimmie
73,Jo,Bernard
74,Edna,Douglas
75,Juanita,Gordon
76,Diane,Allen
77,Yvonne,Franklin
78,Thelma,Lee
79,Kay,Andrew
80,Wilma,Floyd
81,Florence,Bob
82,Josephine,Eddie
83,Lorraine,Jim
84,Lillian,Tommy
85,Audrey,Leon
86,Gladys,Theodore
87,Pauline,Martin
88,Ethel,Edwin
89,Emma,Glenn
90,Jeanette,Clifford
91,Judy,Lloyd
92,Anne,Stephen
93,Anita,Clyde
94,Grace,Patrick
95,Theresa,Harvey
96,Edith,Vernon
97,Susan,Leo
98,Lucille,Phillip
99,Gail,Alvin
100,Clara,Jerome
101,Sue,Herman
102,Ellen,Jesse
103,Katherine,Alan
104,Bernice,Lewis
105,Laura,Vincent
106,Hazel,Warren
107,Eileen,Jackie
108,Kathryn,Tom
109,Marion,Curtis
110,Rosemary,Charlie
111,Margie,Arnold
112,Julia,Gilbert
113,Karen,Terry
114,Willie,Cecil
115,Annette,Duane
116,Esther,Lester
117,Eva,Victor
118,Constance,Johnnie
119,Shelby,Benjamin
120,Beatrice,Elmer
121,Bertha,Milton
122,Bobbie,Glen
123,Maria,Keith
124,Marcia,Allan
125,Elsie,Calvin
126,Billie,Roland
127,Vivian,Dean
128,Connie,Ronnie
129,Marian,Chester
130,Sara,Darrell
131,Lillie,Leslie
132,Georgia,Sam
133,Ida,Wallace
134,Ella,Freddie
135,Christine,Willard
136,Maxine,Jay
137,Myrna,Claude
138,Alma,Manuel
139,Deanna,Joel
140,Nellie,Marion
141,Charlene,Max
142,Sheila,Jose
143,Jessie,Hugh
144,Bessie,Maurice
145,Suzanne,Edgar
146,Glenda,Wesley
147,Pat,Ted
148,Mattie,Jessie
149,Vera,Dan
150,Jeanne,Jon
151,Lucy,Rodney
152,Rosa,Danny
153,Agnes,Dick
154,Harriet,Oscar
155,Maureen,Lowell
156,Minnie,Everett
157,Diana,Virgil
158,Geneva,Neil
159,Gertrude,Nicholas
160,Faye,Tony
161,Emily,Delbert
162,Joy,Karl
163,Rachel,Sidney
164,Velma,Hubert
165,Paula,Homer
166,Rebecca,Bennie
167,Maryann,Lyle
168,Naomi,Mike
169,Myrtle,Luther
170,Cynthia,Morris
171,Rosemarie,Lonnie
172,Carrie,Steve
173,Leona,Alton
174,Dixie,Earnest
175,Viola,Ben
176,Cora,Mark
177,Violet,Marshall
178,Rosie,Carroll
179,Rosalie,Benny
180,Patty,Horace
181,Caroline,Guy
182,Lula,Barry
183,Dora,Wilbur
184,Gwendolyn,Willis
185,Mae,Billie
186,Eunice,Lynn
187,Pearl,Nathaniel
188,Ramona,Clayton
189,Jeannette,Otis
190,Alberta,Roosevelt
191,Claire,Alexander
192,Verna,Timothy
193,Deloris,Clifton
194,Hattie,Nelson
195,Stella,Clinton
196,Nina,Archie
197,Jackie,Rudolph
198,Johnnie,Stuart
199,Lola,Donnie
200,Fannie,Oliver
201,Lena,Matthew
202,Nora,Fredrick
203,Erma,Rex
204,Daisy,Bobbie
205,Marguerite,Dave
206,Irma,Wendell
207,Priscilla,Doyle
208,Ada,Ira
209,Claudia,Juan
210,Susie,Alex
211,Flora,Julius
212,Melba,Junior
213,Della,Leland
214,Angela,Wilbert
215,Iris,Buddy
216,Carmen,Tommie
217,Ernestine,Carlton
218,Bettie,Ivan
219,Hilda,Perry
220,Madeline,Sherman
221,Miriam,Troy
222,Inez,Salvatore
223,Colleen,Jacob
224,Gayle,Steven
225,Beulah,Carlos
226,Janis,Edmund
227,Mamie,Byron
228,Jacquelyn,Brian
229,Jennie,Merle
230,Janie,Orville
231,Regina,Myron
232,Muriel,Pete
233,Mabel,Jesus
234,Genevieve,Gregory
235,Laverne,Grady
236,Mable,Malcolm
237,Antoinette,Eldon
238,Lydia,Ruben
239,Bette,Loren
240,Dianne,Pat
241,Marcella,Dewey
242,Teresa,Rufus
243,Eula,Gerard
244,Sherry,Sylvester
245,Amelia,Elbert
246,Marianne,Mack
247,Claudette,Ramon
248,Myra,Sammy
249,Bettye,Aaron
250,Eloise,Ross
251,Maggie,Irvin
252,Victoria,Ellis
253,Mona,Julian
254,Opal,Laurence
255,Katie,Isaac
256,Reba,Antonio
257,Lila,Sheldon
258,Henrietta,Nathan
259,Frankie,Teddy
260,Nadine,Clark
261,Marsha,Neal
262,Cecilia,Ervin
263,Sonja,Forrest
264,Arline,Boyd
265,Jimmie,Conrad
266,Sondra,Angelo
267,Blanche,Owen
268,Fay,Burton
269,Lou,Jerald
270,Veronica,Dallas
271,Sadie,Dwight
272,Freda,Kent
273,Lorene,Felix
274,Nelda,Wilfred
275,Nettie,Nick
276,Ina,Reginald
277,Glenna,Bert
278,Lynn,Frankie
279,Valerie,Aubrey
280,Sallie,Darrel
281,Imogene,Noel
282,Rosetta,Garland
283,Cecelia,Loyd
284,Essie,Harley
285,Dorthy,Preston
286,Julie,Percy
287,Ora,Woodrow
288,Dawn,Randall
289,Lavonne,Wilson
290,Ollie,Marlin
291,Helene,Rudy
292,Mavis,Irving
293,Rochelle,Shirley
294,Betsy,Louie
295,Winifred,Norbert
296,Etta,Harlan
297,Joanna,Craig
298,Lee,Elwood
299,Addie,Royce
300,Jerry,Pedro
301,Lenora,Emmett
302,Lela,Travis
303,Gracie,Wade
304,Jewel,Laverne
305,Celia,Johnie
306,Iva,Sammie
307,Leah,August
308,Willa,Eric
309,Lynne,Randolph
310,Isabel,Darwin
311,Estelle,Francisco
312,Olivia,Christopher
313,Cleo,Grover
314,Natalie,Kermit
315,Pearlie,Garry
316,Bernadine,Roberto
317,Effie,Irwin
318,Ruthie,Ned
319,Earnestine,Phil
320,Adele,Amos
321,Polly,Mary
322,Beth,Gale
323,Beverley,Cornelius
324,Clarice,Carol
325,Marlys,Maynard
326,Fern,Moses
327,Lottie,Emil
328,Ola,Grant
329,Olga,Otto
330,Cecile,Mario
331,Josie,Alfonso
332,Rena,Millard
333,Tommie,Ed
334,Gretchen,Edmond
335,Leola,Luis
336,Jeannine,Raul
337,Estella,Dominic
338,Sonia,Delmar
339,Luella,Merlin
340,Angelina,Thurman
341,Shelba,Murray
342,Marva,Dominick
343,Rhoda,Stewart
344,Adrienne,Mitchell
345,Gay,Lionel
346,Lenore,Cleveland
347,Earline,Terrence
348,Faith,Jan
349,Yolanda,Austin
350,Marylou,Elton
351,Bernadette,Weldon
352,Harriett,Andy
353,Earlene,Norris
354,Lupe,Elvin
355,Amy,Will
356,Alta,Daryl
357,Jewell,Sanford
358,Deborah,Alonzo
359,Sybil,Marcus
360,Elnora,Freddy
361,Nell,Adrian
362,Ila,Darryl
363,Elva,Adam
364,Lizzie,Wiley
365,Virgie,Melvyn
366,Lorna,Merrill
367,Francis,Rodger
368,Dorothea,Lamar
369,Molly,Roscoe
370,Merle,Jasper
371,Lynda,Gail
372,Melva,Morton
373,Elinor,Scott
374,Renee,Abraham
375,Janette,Ollie
376,Dolly,Bradley
377,Rosalind,Carmen
378,Nola,Huey
379,May,Odell
380,Monica,Lorenzo
381,Corinne,Elijah
382,Angeline,Harrison
383,Dona,Barney
384,Camille,Al
385,Delia,Dwayne
386,Robbie,Ken
387,Noreen,Lavern
388,Neva,Reuben
389,Eddie,Shelby
390,Gwen,Rolland
391,Alicia,Kenny
392,Guadalupe,Clair
393,Lora,Denis
394,Marilynn,Coy
395,Doreen,Emanuel
396,Eugenia,Erwin
397,Johanna,Jonathan
398,Bonita,Chris
399,Pamela,Ricardo
400,Goldie,Simon
401,Dollie,Hollis
402,Carla,Monroe
403,Cornelia,Truman
404,Denise,Van
405,Carlene,Winston
406,Winnie,Buford
407,Nona,Frederic
408,James,Mervin
409,Olive,Monte
410,Christina,Adolph
411,Marietta,Hal
412,Ilene,Armand
413,Adeline,Linwood
414,Freddie,Charley
415,Francine,Clement
416,Kaye,Roderick
417,Margarita,Emory
418,Jan,Guadalupe
419,Leila,Nolan
420,Elvira,Russel
421,Odessa,Armando
422,Nannie,Wilmer
423,Brenda,Spencer
424,Lucile,Wilburn
425,Terry,Kevin
426,Corrine,Alfredo
427,Deanne,Hershel
