Rank,Girl Name,Boy Name
1,Mary,John
2,Helen,William
3,Dorothy,James
4,Margaret,Robert
5,Ruth,Joseph
6,Mildred,Charles
7,Anna,George
8,Elizabeth,Edward
9,Frances,Frank
10,Virginia,Thomas
11,Evelyn,Walter
12,Marie,Paul
13,Alice,Harold
14,Florence,Henry
15,Rose,Richard
16,Lillian,Raymond
17,Irene,Albert
18,Louise,Arthur
19,Edna,Harry
20,Catherine,Donald
21,Josephine,Ralph
22,Gladys,Louis
23,Ruby,Carl
24,Martha,Clarence
25,Ethel,Howard
26,Grace,Jack
27,Eleanor,Kenneth
28,Edith,David
29,Thelma,Fred
30,Lucille,Willie
31,Hazel,Francis
32,Doris,Earl
33,Pauline,Roy
34,Esther,Stanley
35,Gertrude,Joe
36,Annie,Ernest
37,Marjorie,Anthony
38,Beatrice,Lawrence
39,Clara,Eugene
40,Ann,Herbert
41,Emma,Samuel
42,Bernice,Leonard
43,Lois,Alfred
44,Betty,Michael
45,Jean,Elmer
46,Julia,Andrew
47,Marion,Leo
48,Elsie,Norman
49,Bertha,Bernard
50,Agnes,Peter
51,Katherine,Russell
52,Sarah,Frederick
53,Anne,Edwin
54,Ida,Chester
55,Eva,Daniel
56,Bessie,Herman
57,Pearl,Melvin
58,Myrtle,Lloyd
59,Viola,Lester
60,Kathryn,Floyd
61,Nellie,Clifford
62,Jane,Clyde
63,Stella,Leroy
64,Laura,Woodrow
65,Mabel,Theodore
66,Vera,Marvin
67,Rita,Vincent
68,Jessie,Charlie
69,Sylvia,Willard
70,Alma,Philip
71,Minnie,Lewis
72,Marian,Milton
73,Willie,Ray
74,Barbara,Sam
75,Leona,Vernon
76,Genevieve,Gerald
77,Vivian,Jesse
78,Marguerite,Victor
79,Jennie,Benjamin
80,Charlotte,Cecil
81,Ella,Martin
82,Wilma,Alvin
83,Violet,Lee
84,Lucy,Glenn
85,Lena,Leon
86,June,Oscar
87,Ellen,Stephen
88,Lillie,Edgar
89,Blanche,Arnold
90,Juanita,Gordon
91,Opal,Everett
92,Mae,Harvey
93,Mattie,Claude
94,Geraldine,Wilbur
95,Phyllis,Sidney
96,Maxine,Hugh
97,Beulah,Morris
98,Theresa,Wayne
99,Velma,Alexander
100,Emily,Maurice
101,Sophie,Allen
102,Nancy,Warren
103,Carrie,Homer
104,Kathleen,Virgil
105,Hilda,Max
106,Harriet,Gilbert
107,Inez,Nicholas
108,Georgia,Steve
109,Sara,Irving
110,Eunice,Marion
111,Norma,Julius
112,Geneva,Leslie
113,Loretta,Hubert
114,Cora,Eddie
115,Hattie,Johnnie
116,Fannie,Luther
117,Ada,Jessie
118,Eileen,Roland
119,Audrey,Ben
120,Rosa,Curtis
121,Christine,Dale
122,Estelle,Glen
123,Alberta,Jacob
124,Dora,Wallace
125,Verna,Mike
126,Olga,Horace
127,Lula,Oliver
128,Lorraine,Alex
129,Mamie,Roger
130,Naomi,Franklin
131,Madeline,Orville
132,Olive,Tony
133,Sadie,Manuel
134,Muriel,Edmund
135,Jeanette,Wesley
136,Mable,Willis
137,Daisy,Rudolph
138,Wanda,Jerome
139,Lucile,Emil
140,Miriam,Tom
141,Flora,Wilson
142,Janet,Otis
143,Lottie,Nathan
144,Caroline,Guy
145,Erma,Jerry
146,Dolores,Angelo
147,Lola,Bill
148,Winifred,Matthew
149,Irma,Ira
150,Victoria,Salvatore
151,Anita,Douglas
