Rank,Girl Name,Boy Name
1,Mary,Michael
2,Susan,David
3,Linda,James
4,Karen,Robert
5,Patricia,John
6,Debra,William
7,Deborah,Mark
8,Cynthia,Richard
9,Barbara,Thomas
10,Donna,Steven
11,Pamela,Charles
12,Nancy,Joseph
13,Cheryl,Timothy
14,Kathy,Kenneth
15,Sandra,Paul
16,Brenda,Daniel
17,Sharon,Gary
18,Diane,Donald
19,Lisa,Ronald
20,Carol,Kevin
21,Kathleen,Jeffrey
22,Elizabeth,Larry
23,Julie,Gregory
24,Debbie,Brian
25,Cindy,Scott
26,Teresa,Stephen
27,Denise,Anthony
28,Janet,Edward
29,Laura,Dennis
30,Lori,Douglas
31,Margaret,George
32,Robin,Randy
33,Theresa,Terry
34,Cathy,Ricky
35,Janice,Jerry
36,Judy,Bruce
37,Carolyn,Keith
38,Catherine,Frank
39,Kimberly,Christopher
40,Kim,Mike
41,Rebecca,Peter
42,Peggy,Patrick
43,Christine,Raymond
44,Tammy,Steve
45,Diana,Danny
46,Joyce,Dale
47,Ann,Roger
48,Rhonda,Wayne
49,Darlene,Alan
50,Connie,Eric
51,Terri,Carl
52,Shirley,Lawrence
53,Paula,Craig
54,Betty,Russell
55,Beverly,Andrew
56,Michelle,Joe
57,Vicki,Tony
58,Kathryn,Gerald
59,Sheila,Jeffery
60,Lynn,Matthew
61,Jane,Johnny
62,Judith,Randall
63,Bonnie,Walter
64,Valerie,Billy
65,Maria,Rodney
66,Wanda,Ronnie
67,Sherry,Philip
68,Joan,Jeff
69,Martha,Bobby
70,Laurie,Willie
71,Tina,Martin
72,Gail,Arthur
73,Jean,Jimmy
74,Katherine,Tim
75,Vickie,Roy
76,Annette,Rick
77,Gloria,Glenn
78,Rose,Ralph
79,Leslie,Barry
80,Joanne,Jack
81,Jennifer,Phillip
82,Anita,Curtis
83,Angela,Henry
84,Dawn,Harold
85,Virginia,Samuel
86,Dorothy,Jay
87,Anne,Jim
88,Rita,Stanley
89,Terry,Albert
90,Ruth,Darrell
91,Jo,Micheal
92,Michele,Allen
93,Ellen,Chris
94,Phyllis,Louis
95,Beth,Tom
96,Marilyn,Howard
97,Amy,Dean
98,Jill,Vincent
99,Jacqueline,Bill
100,Helen,Eddie
101,Elaine,Bryan
102,Sue,Leonard
103,Anna,Eugene
104,Suzanne,Tommy
105,Renee,Greg
106,Marie,Rickey
107,Wendy,Victor
108,Kelly,Bradley
109,Victoria,Dan
110,Maureen,Frederick
111,Becky,Harry
112,Sally,Don
113,Stephanie,Fred
114,Sylvia,Lee
115,Alice,Ernest
116,Colleen,Todd
117,Sarah,Jon
118,Frances,Jose
119,Julia,Marvin
120,Regina,Joel
121,Sheryl,Ray
122,Joann,Melvin
123,Jeanne,Calvin
124,Penny,Jonathan
125,Eileen,Norman
126,Carla,Dave
127,Tamara,Mitchell
128,Marcia,Clifford
129,Yvonne,Jerome
130,Melissa,Earl
131,Doris,Glen
132,Loretta,Perry
133,Roberta,Alfred
134,Evelyn,Kurt
135,Andrea,Francis
136,Lorraine,Duane
137,Patti,Edwin
138,Charlene,Clarence
139,Pam,Bob
140,Charlotte,Theodore
141,Glenda,Reginald
142,Melinda,Jesse
143,Dianne,Kent
144,Belinda,Bernard
145,Gina,Marc
146,Patty,Karl
147,Joy,Kirk
148,Vanessa,Kelly
149,Norma,Warren
150,Vicky,Brad
151,Gwendolyn,Benjamin
152,Jackie,Gordon
153,Jan,Nicholas
154,Lois,Alvin
155,Carrie,Brett
156,Sandy,Guy
157,Melanie,Herbert
158,Marsha,Leroy
159,Sherri,Brent
160,Monica,Wesley
161,Doreen,Leslie
162,Dana,Juan
163,Toni,Leon
164,Audrey,Vernon
165,Christina,Carlos
166,Yolanda,Lloyd
167,Debora,Darryl
168,Holly,Gene
169,Kay,Gilbert
170,Jody,Daryl
171,Rosemary,Lonnie
172,Vivian,Garry
173,Veronica,Ted
174,Juanita,Neil
175,Irene,Ron
176,Lynne,Dwight
177,Carmen,Lewis
178,Tracy,Manuel
179,Jeanette,Floyd
180,Shelia,Allan
181,Marianne,Donnie
182,Louise,Franklin
183,Constance,Clyde
184,Sara,Dana
185,Marlene,Tyrone
186,Gayle,Ken
187,Heidi,Bret
188,Teri,Jackie
189,Rosa,Randal
190,Tami,Gerard
191,June,Gregg
192,Arlene,Lester
193,Eva,Robin
194,Lynda,Kerry
195,Melody,Charlie
196,Annie,Leo
197,Shelley,Kenny
198,Dianna,Marty
199,Grace,Aaron
200,Lee,Dwayne
201,Rachel,Doug
202,Ruby,Ruben
203,Sheri,Stuart
204,Delores,Milton
205,Roxanne,Kim
206,Claudia,Jimmie
207,Lydia,Antonio
208,Geraldine,Maurice
209,Ramona,Ricardo
210,Dolores,Johnnie
211,Patrice,Freddie
212,Carole,Tracy
213,Bernadette,Rex
214,Karla,Nathan
215,Patsy,Luis
216,Marjorie,Herman
217,Joni,Terrence
218,Lillian,Byron
219,Priscilla,Mario
220,Deanna,Wendell
221,Shelly,Alexander
222,Susie,Randolph
223,Darla,Shawn
224,April,Harvey
225,Lauren,Sam
226,Chris,Timmy
227,Esther,Neal
228,Sherrie,Wade
229,Jayne,Arnold
230,Edith,Andy
231,Mildred,Lance
232,Jamie,Clayton
233,Tammie,Andre
234,Crystal,Nathaniel
235,Margie,Roland
236,Betsy,Clinton
237,Myra,Oscar
238,Natalie,Joey
239,Josephine,Chester
240,Jodi,Lynn
241,Lucy,Marshall
242,Tanya,Hugh
243,Maryann,Ross
244,Edna,Derrick
245,Janis,Alex
246,Janie,Jessie
247,Marla,Kyle
248,Pauline,Cecil
249,Cheri,Sean
250,Jenny,Clifton
251,Nina,Marcus
252,Robyn,Fredrick
253,Nora,Nelson
254,Emily,Claude
255,Cathleen,Roberto
256,Stacy,Terrance
257,Shari,Derek
258,Bobbie,Matt
259,Therese,Chuck
260,Erin,Carlton
261,Christy,Ben
262,Lynette,Benny
263,Georgia,Sammy
264,Jacquelyn,Jesus
265,Mona,Raul
266,Emma,Nick
267,Kristine,Pat
268,Paulette,Hector
269,Jeannie,Sidney
270,Marion,Wallace
271,Marian,Rickie
272,Gale,Mickey
273,Alicia,Rocky
274,Pat,Miguel
275,Stacey,Geoffrey
276,Clara,Lyle
277,Terrie,Kelvin
278,Nadine,Troy
279,Cecilia,Pete
280,Miriam,Frankie
281,Alison,Edgar
282,Caroline,Max
283,Allison,Rudy
284,Ronda,Clay
285,Tracey,Terence
286,Vera,Ramon
287,Laurel,Morris
288,Claire,Francisco
289,Irma,Roderick
290,Bertha,Virgil
291,Gladys,Bart
