Rank,Girl Name,Boy Name
1,Linda,James
2,Mary,Robert
3,Barbara,John
4,Patricia,William
5,Susan,David
6,Sandra,Michael
7,Nancy,Richard
8,Carol,Thomas
9,Sharon,Charles
10,Kathleen,Ronald
11,Donna,Larry
12,Karen,Gary
13,Margaret,Joseph
14,Carolyn,Donald
15,Judith,Kenneth
16,Judy,George
17,Brenda,Dennis
18,Betty,Paul
19,Diane,Edward
20,Shirley,Stephen
21,Joyce,Jerry
22,Pamela,Daniel
23,Janice,Steven
24,Janet,Roger
25,Cheryl,Frank
26,Elizabeth,Terry
27,Cynthia,Raymond
28,Gloria,Bruce
29,Dorothy,Mark
30,Deborah,Gerald
31,Beverly,Lawrence
32,Martha,Gregory
33,Marilyn,Douglas
34,Bonnie,Wayne
35,Christine,Walter
36,Virginia,Harold
37,Joan,Peter
38,Peggy,Timothy
39,Jane,Danny
40,Helen,Willie
41,Catherine,Anthony
42,Frances,Carl
43,Connie,Jack
44,Ann,Arthur
45,Ruth,Henry
46,Phyllis,Alan
47,Jean,Joe
48,Diana,Patrick
49,Alice,Roy
50,Rebecca,Jimmy
51,Gail,Ralph
52,Paula,Johnny
53,Elaine,Billy
54,Kathryn,Philip
55,Kathy,Albert
56,Jo,Dale
57,Wanda,Harry
58,Jacqueline,Jeffrey
59,Rita,Ronnie
60,Marie,Steve
61,Sherry,Eugene
62,Theresa,Bobby
63,Rose,Howard
64,Doris,Louis
65,Joanne,Stanley
66,Suzanne,Fred
67,Ellen,Russell
68,Katherine,Mike
69,Charlotte,Phillip
70,Lois,Samuel
71,Sheila,Leonard
72,Sally,Allen
73,Laura,Glenn
74,Evelyn,Barry
75,Maria,Frederick
76,Marsha,Ernest
77,Darlene,Andrew
78,Sue,Eddie
79,Marcia,Tommy
80,Lynn,Francis
81,Vicki,Melvin
82,Teresa,Craig
83,Geraldine,Earl
84,Lynda,Bill
85,Sarah,Norman
86,Dianne,Jim
87,Anne,Clarence
88,Maureen,Martin
89,Anna,Keith
90,Rosemary,Marvin
91,Eileen,Don
92,Glenda,Rodney
93,Constance,Lee
94,Joann,Tom
