Rank,Girl Name,Boy Name
1,Mary,John
2,Helen,William
3,Dorothy,James
4,Margaret,Robert
5,Ruth,Joseph
6,Mildred,George
7,Anna,Charles
8,Elizabeth,Edward
9,Frances,Frank
10,Virginia,Thomas
11,Evelyn,Walter
12,Marie,Harold
13,Alice,Paul
14,Florence,Richard
15,Lillian,Henry
16,Rose,Raymond
17,Irene,Arthur
18,Catherine,Albert
19,Louise,Harry
20,Edna,Donald
21,Josephine,Ralph
22,Martha,Jack
23,Gladys,Louis
24,Ethel,Carl
25,Doris,Clarence
26,Eleanor,Howard
27,Ruby,Kenneth
28,Edith,David
29,Lucille,Fred
30,Grace,Francis
31,Hazel,Willie
32,Thelma,Earl
33,Pauline,Roy
34,Betty,Stanley
35,Annie,Joe
36,Marjorie,Lawrence
37,Gertrude,Ernest
38,Esther,Anthony
39,Beatrice,Eugene
40,Jean,Herbert
41,Clara,Leonard
42,Bernice,Samuel
43,Lois,Alfred
44,Ann,Michael
45,Marion,Elmer
46,Emma,Norman
47,Julia,Leo
48,Agnes,Andrew
49,Katherine,Bernard
50,Elsie,Peter
51,Bertha,Frederick
52,Sarah,Russell
53,Anne,Lloyd
54,Eva,Daniel
55,Jane,Edwin
56,Ida,Chester
57,Pearl,Melvin
58,Myrtle,Herman
59,Viola,Clifford
60,Kathryn,Leroy
61,Bessie,Lester
62,Stella,Floyd
63,Rita,Theodore
64,Nellie,Clyde
65,Laura,Vincent
66,Vera,Philip
67,Barbara,Charlie
68,Mabel,Marvin
69,Sylvia,Gerald
70,Jessie,Lewis
71,Alma,Vernon
72,Willie,Sam
73,June,Woodrow
74,Marian,Ray
75,Minnie,Milton
76,Charlotte,Benjamin
77,Genevieve,Martin
78,Marguerite,Victor
79,Vivian,Jesse
80,Leona,Willard
81,Jennie,Alvin
82,Wilma,Leon
83,Ella,Cecil
84,Violet,Gordon
85,Lena,Lee
86,Lillie,Glenn
87,Juanita,Oscar
88,Lucy,Edgar
89,Geraldine,Stephen
90,Ellen,Harvey
91,Blanche,Arnold
92,Phyllis,Wilbur
93,Maxine,Warren
94,Mattie,Everett
95,Opal,Sidney
96,Mae,Wayne
97,Theresa,Alexander
98,Nancy,Claude
99,Velma,Morris
100,Sophie,Allen
101,Kathleen,Maurice
102,Beulah,Homer
103,Emily,Virgil
104,Harriet,Max
105,Georgia,Gilbert
106,Eileen,Irving
107,Sara,Leslie
108,Norma,Marion
109,Carrie,Nicholas
110,Inez,Hugh
111,Eunice,Johnnie
112,Hilda,Steve
113,Geneva,Julius
114,Loretta,Jessie
115,Fannie,Hubert
116,Lorraine,Luther
117,Audrey,Roland
118,Hattie,Eddie
119,Ada,Roger
120,Christine,Dale
121,Rosa,Curtis
122,Alberta,Glen
123,Shirley,Wallace
124,Verna,Franklin
125,Dora,Horace
126,Cora,Mike
127,Madeline,Oliver
128,Muriel,Manuel
129,Estelle,Ben
130,Mamie,Jacob
131,Olga,Tony
132,Jeanette,Alex
133,Naomi,Jerome
134,Miriam,Orville
135,Lula,Edmund
136,Janet,Wesley
137,Anita,Emil
138,Olive,Douglas
139,Dolores,Tom
140,Wanda,Willis
141,Winifred,Rudolph
142,Lucile,Archie
143,Lola,Earnest
144,Mable,Wilson
145,Flora,Otis
146,Maria,Guy
147,Patricia,Bill
148,Erma,Nathan
149,Roberta,Matthew
150,Daisy,Jerry
151,Sadie,Ira
